Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,Single,Features,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Dual,Price,,Triple,Stand-by,Talk time,Features_1,Protection,_1,_1_1,Models,Build,GPRS,EDGE,Phonebook,Call records,Messaging,Games,Java,Dual_1,Music play,Infrared port,Keyboard,Browser
b'blu',b'BLU Diva X',b'https://fdn2.gsmarena.com/vv/bigpic/blu-diva-x.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1',,,,"b'2013, April. Released 2013, May'",b'Discontinued',b'127 x 55 x 13.5 mm (5.0 x 2.17 x 0.53 in)',b'95 g (3.35 oz)',b'Dual SIM (Mini-SIM)',"b'TFT, 256K colors'","b'2.8 inches, 24.3 cm2 (~34.8% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~143 ppi density)'",,,,,b'microSDHC (dedicated slot)',"b'64MB ROM, 64MB RAM'",b'1.3 MP',b'LED flash',b'Yes',,,b'Yes',b'Yes',b'No',b'3.0',b'No',b'No',b'FM radio; built-in antenna',b'microUSB',b'',"b'Li-Ion 1400 mAh, removable'",,"b'Black, Blue, Pink, Silver, White'",,b'About 30 EUR',b'GSM 850 / 900 / 1800 / 1900 - SIM 2 (T372T only)',,b'Up to 1600 h',b'Up to 15 h',,,b'Flashlight',b'SNS apps Analog TV MP3/AAC/WMA/WAV player MP4/H.264/WMV player Predictive text input',,,b'Class 12',b'Class 12',b'Yes',b'Yes',"b'SMS, MMS, IM'",b'Downloadable',b'No',,,,,
b'blu',b'BLU Diva',b'https://fdn2.gsmarena.com/vv/bigpic/blu-diva.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1',,,,"b'2013, April. Released 2013, April'",b'Discontinued',b'119 x 51 x 14 mm (4.69 x 2.01 x 0.55 in)',b'90 g (3.17 oz)',b'Dual SIM (Mini-SIM)',"b'TFT, 256K colors'","b'2.4 inches, 17.8 cm2 (~29.4% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,,,,b'microSDHC (dedicated slot)',"b'32MB ROM, 32MB RAM'",b'VGA',,b'Yes',,,b'Yes',b'Yes',b'No',b'3.0',b'No',b'No',b'FM radio; built-in antenna',b'microUSB',b'',"b'Li-Ion 820 mAh, removable'",,"b'Black, Blue, Pink, Silver, White'",,b'About 30 EUR',b'GSM 850 / 900 / 1800 / 1900 - SIM 2 (T272T only)',,b'Up to 600 h',b'Up to 12 h',,,b'Flashlight',b'SNS apps Analog TV MP3/AAC/WMA/WAV player MP4/H.264/WMV player Predictive text input',,,b'Class 12',b'No',b'Yes',b'Yes',b'SMS',b'Downloadable',b'No',,,,,
b'blu',b'BLU Tattoo S',b'https://fdn2.gsmarena.com/vv/bigpic/blu-tattoo-s.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1',,,,"b'2013, March. Released 2013, March'",b'Discontinued',b'102 x 57.8 x 8.3 mm (4.02 x 2.28 x 0.33 in)',b'69 g (2.43 oz)',b'Dual SIM (Mini-SIM)',"b'TFT, 256K colors'","b'2.0 inches, 12.6 cm2 (~21.4% screen-to-body ratio)'",b'176 x 220 pixels (~141 ppi density)',,,,,b'microSDHC (dedicated slot)',"b'64MB ROM, 64MB RAM'",b'1.3 MP',,b'Yes',,,b'Yes',b'Yes',b'No',b'3.0',b'No',b'No',b'FM radio; built-in antenna',b'microUSB',b'',"b'Li-Ion 620 mAh, removable'",,"b'Blue, Pink, Grey, Silver'",,b'About 20 EUR',b'GSM 850 / 900 / 1800 / 1900 - SIM 2 (Q192 only)',,b'Up to 500 h',b'Up to 10 h',,,b'No',b'Analog TV SNS apps MP3/AAC+/WAV/WMA player MP4/H.264 player Predictive Text Input',,,b'Class 12',b'Class 12',b'Yes',b'Yes',"b'SMS, MMS, IM'",b'Downloadable',b'No',,,,b'QWERTY',
b'blu',b'BLU Life View',b'https://fdn2.gsmarena.com/vv/bigpic/blu-life-view.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1900 / 2100',,b'HSPA 42.2/5.76 Mbps',"b'2013, March. Released 2013, April'",b'Discontinued',b'161 x 82.5 x 8.9 mm (6.34 x 3.25 x 0.35 in)',b'220 g (7.76 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'",b'LED-backlit IPS LCD',"b'5.7 inches, 89.6 cm2 (~67.4% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~258 ppi density)'",b'Android 4.2 (Jelly Bean)',b'Mediatek MT6589 (28 nm)',b'Quad-core 1.2 GHz Cortex-A7',b'PowerVR SGX544',b'No',b'16GB 1GB RAM',"b'12 MP, AF'","b'LED flash, HDR'",b'1080p@30fps',b'5 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, gyro, proximity, compass'","b'Li-Ion 2600 mAh, removable'",,"b'Black, White'",,b'About 230 EUR',,,b'Up to 980 h (2G) / Up to 920 h (3G)',b'Up to 30 h (2G) / Up to 25 h (3G)',,,,,,,,,,,,,,,,,,
b'blu',b'BLU Life One',b'https://fdn2.gsmarena.com/vv/bigpic/blu-life-one.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1900 / 2100',,b'HSPA 42.2/5.76 Mbps',"b'2013, March. Released 2013, April'",b'Discontinued',b'144 x 73 x 8.9 mm (5.67 x 2.87 x 0.35 in)',b'145 g (5.11 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'",b'LED-backlit IPS LCD',"b'5.0 inches, 68.9 cm2 (~65.6% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 4.2 (Jelly Bean)',b'Mediatek MT6589 (28 nm)',b'Quad-core 1.2 GHz Cortex-A7',b'PowerVR SGX544',b'microSDHC (dedicated slot)',b'16GB 1GB RAM',"b'13 MP, AF'","b'LED flash, HDR'",b'1080p@30fps',b'5 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, gyro, proximity, compass'","b'Li-Ion 2000 mAh, non-removable'",,"b'Black, White'",,b'About 230 EUR',,,b'Up to 850 h (2G) / Up to 760 h (3G)',b'Up to 25 h (2G) / Up to 20 h (3G)',,b'Corning Gorilla Glass 2',,,,,,,,,,,,,,,,
b'blu',b'BLU Life Play',b'https://fdn2.gsmarena.com/vv/bigpic/blu-life-play.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1900 - L100a',,b'HSPA 42.2/5.76 Mbps',"b'2013, March. Released 2013, April'",b'Discontinued',b'137 x 68.4 x 7.9 mm (5.39 x 2.69 x 0.31 in)',b'125 g (4.41 oz)',"b'Dual SIM (Mini-SIM and Micro-SIM, dual stand-by)'",b'LED-backlit IPS LCD',"b'4.7 inches, 60.9 cm2 (~65.0% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~312 ppi density)'",b'Android 4.2 (Jelly Bean)',b'Mediatek MT6589 (28 nm)',b'Quad-core 1.2 GHz Cortex-A7',b'PowerVR SGX544',b'microSDHC (dedicated slot)',b'4GB 1GB RAM',"b'8 MP, AF'","b'LED flash, HDR'",b'1080p@30fps',b'2 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, gyro, proximity, compass'","b'Li-Ion 1800 mAh, removable'",,"b'Black, White'",,b'About 180 EUR',b'HSDPA 850 / 2100 - L100i',,b'Up to 780 h (2G) / Up to 700 h (3G)',b'Up to 18 h (2G) / Up to 16 h (3G)',,,,,,,,,,,,,,,,,,
b'blu',b'BLU Studio 5.3 II',b'https://fdn2.gsmarena.com/vv/bigpic/blu-studio-53-ii-new.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1900 - D550a',,b'HSPA 7.2/5.76 Mbps',"b'2013, February. Released 2013, February'",b'Discontinued',b'150 x 77 x 10.8 mm (5.91 x 3.03 x 0.43 in)',b'210 g (7.41 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'",b'IPS LCD',"b'5.3 inches, 77.4 cm2 (~67.0% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~208 ppi density)'",b'Android 4.1 (Jelly Bean)',b'Mediatek MT6577 (40 nm)',b'Dual-core 1.0 GHz Cortex-A9',b'PowerVR SGX531',b'microSDHC (dedicated slot)',b'4GB 512MB RAM',"b'8 MP, AF'",b'Dual-LED flash',b'720p@30fps',b'2 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'",b'3.0',"b'Yes, with A-GPS'",b'No',b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, gyro, proximity, compass'","b'Li-Ion 2200 mAh, removable'",,"b'Black, White'",,b'About 160 EUR',b'HSDPA 850 / 2100 - D550i',,b'Up to 960 h (2G) / Up to 820 h (3G)',b'Up to 26 h (2G) / Up to 14 h (3G)',,,,,,,,,,,,,,,,,,
b'blu',b'BLU Tank 4.5',b'https://fdn2.gsmarena.com/vv/bigpic/blu-tank-45.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1900 - W110a',,b'HSPA 7.2/5.76 Mbps',"b'2013, February. Released 2013, February'",b'Discontinued',b'134 x 68.9 x 9.7 mm (5.28 x 2.71 x 0.38 in)',b'136 g (4.80 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'",b'IPS LCD',"b'4.5 inches, 55.8 cm2 (~60.5% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~245 ppi density)'",b'Android 4.1 (Jelly Bean)',b'Mediatek MT6577 (40 nm)',b'Dual-core 1.0 GHz Cortex-A9',b'PowerVR SGX531u',b'microSDHC (dedicated slot)',b'4GB 512MB RAM',"b'5 MP, AF'",b'LED flash',b'480p@30fps',b'VGA',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'3.0, A2DP'","b'Yes, with A-GPS'",b'No',b'Stereo FM radio',b'microUSB 2.0',b'',"b'Li-Ion 1760 mAh, removable'",,"b'Black, White'",,b'About 200 EUR',b'HSDPA 850 / 2100 - W110i',,b'Up to 720 h (2G) / Up to 680 h (3G)',b'Up to 22 h (2G) / Up to 15 h (3G)',,b'Scratch-resistant glass',b'IP67 dust/water resistant (up to 1m for 30 mins)',,,,,,,,,,,,,,,
b'blu',b'BLU Quattro 5.7 HD',b'https://fdn2.gsmarena.com/vv/bigpic/blu-quattro-57-hd.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 900 / 1700 / 1900 / 2100',,b'HSPA 21.1/5.76 Mbps',"b'2013, February. Released 2013, February'",b'Discontinued',b'161.2 x 82.9 x 10.6 mm (6.35 x 3.26 x 0.42 in)',b'243 g (8.57 oz)',b'Mini-SIM',b'IPS LCD',"b'5.7 inches, 5.70, 89.6 cm2 (~67.0% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~258 ppi density)'","b'Android 4.0 (Ice Cream Sandwich), upgradable to 4.1 (Jelly Bean)'",b'Nvidia Tegra 3',b'Quad-core 1.5 GHz',b'ULP GeForce',b'microSDHC (dedicated slot)',b'4GB 1GB RAM',"b'8 MP, AF'",b'LED flash',"b'1080p@24fps, stereo sound rec.'",b'1.3 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n, dual band, Wi-Fi Direct, DLNA, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, gyro, proximity, compass'","b'Li-Ion 2800 mAh, removable'",,b'Black',,b'About 220 EUR',,,b'Up to 900 h (2G) / Up to 850 h (3G)',b'Up to 30 h (2G) / Up to 15 h (3G)',,,,,,,,,,,,,,,,,,
b'blu',b'BLU Quattro 4.5 HD',b'https://fdn2.gsmarena.com/vv/bigpic/blu-quattro-45-hd-hd.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 900 / 1700 / 1900 / 2100',,b'HSPA 21.1/5.76 Mbps',"b'2013, February. Released 2013, February'",b'Discontinued',b'134 x 67 x 10.3 mm (5.28 x 2.64 x 0.41 in)',b'148 g (5.22 oz)',b'Mini-SIM',b'Super IPS LCD2',"b'4.5 inches, 55.8 cm2 (~62.2% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~326 ppi density)'","b'Android 4.0 (Ice Cream Sandwich), upgradable to 4.1 (Jelly Bean)'",b'Nvidia Tegra 3',b'Quad-core 1.5 GHz',b'ULP GeForce',b'No',b'16GB 1GB RAM',"b'8 MP, AF'",b'LED flash',"b'1080p@24fps, stereo sound rec.'",b'1.3 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n, dual band, Wi-Fi Direct, DLNA, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, gyro, proximity, compass'","b'Li-Ion 1800 mAh, removable'",,b'Black',,b'About 260 EUR',,,b'Up to 750 h (2G) / Up to 700 h (3G)',b'Up to 14 h (2G) / Up to 12 h (3G)',,b'Corning Gorilla Glass 2',,,,,,,,,,,,,,,,
b'blu',b'BLU Quattro 4.5',b'https://fdn2.gsmarena.com/vv/bigpic/blu-quattro-45-hd.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 900 / 1700 / 1900 / 2100',,b'HSPA 21.1/5.76 Mbps',"b'2013, February. Released 2013, February'",b'Discontinued',b'133 x 67 x 10.8 mm (5.24 x 2.64 x 0.43 in)',b'145 g (5.11 oz)',b'Mini-SIM',b'IPS LCD',"b'4.5 inches, 55.8 cm2 (~62.6% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~245 ppi density)'","b'Android 4.0 (Ice Cream Sandwich), upgradable to 4.1 (Jelly Bean)'",b'Nvidia Tegra 3',b'Quad-core 1.5 GHz',b'ULP GeForce',b'microSDHC (dedicated slot)',b'4GB 1GB RAM',"b'5 MP, AF'",b'LED flash',"b'1080p@30fps, stereo sound rec.'",b'VGA',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n, dual band, Wi-Fi Direct, DLNA, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, gyro, proximity, compass'","b'Li-Ion 1800 mAh, removable'",,b'Black',,b'About 180 EUR',,,b'Up to 750 h (2G) / Up to 700 h (3G)',b'Up to 16 h (2G) / Up to 14 h (3G)',,,,,,,,,,,,,,,,,,
b'blu',b'BLU Hero II',b'https://fdn2.gsmarena.com/vv/bigpic/blu-hero-ii.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,"b'2012, December. Released 2013, January'",b'Discontinued',b'114 x 60 x 11.6 mm (4.49 x 2.36 x 0.46 in)',b'90 g (3.17 oz)',b'Dual SIM (Mini-SIM)',"b'TFT, 256K colors'","b'3.5 inches, 36.5 cm2 (~53.3% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~165 ppi density)'",,,,,b'microSDHC (dedicated slot)',"b'128MB ROM, 64MB RAM'",b'1.3 MP',,b'Yes',,,b'Yes',b'Yes',b'Wi-Fi 802.11 b/g',"b'3.0, A2DP'",b'No',b'No',b'Stereo FM radio',b'microUSB 2.0',b'',"b'Li-Ion 1100 mAh, removable'",,"b'Blue, Pink, Silver, Dark grey'",,b'About 50 EUR',b'No',,b'Up to 600 h',b'Up to 13 h',,,b'Analog TV SNS apps MP3/AAC+/WAV/WMA player MP4/H.264 player Document viewer Predictive Text Input',,,,b'Class 12',b'Class 12',b'Yes',b'Yes',"b'SMS, MMS, IM'",b'Downloadable',b'Yes',,,,,
b'blu',b'BLU Dash 4.0',b'https://fdn2.gsmarena.com/vv/bigpic/blu-dash-40.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1900 - D271a',,b'HSPA 21.1/5.76 Mbps',"b'2012, December. Released 2013, September'",b'Discontinued',b'124 x 63 x 11.8 mm (4.88 x 2.48 x 0.46 in)',b'128 g (4.52 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'",b'TFT',"b'4.0 inches, 45.5 cm2 (~58.3% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'Android 4.2 (Jelly Bean)',b'Mediatek MT6572 (28 nm)',b'Dual-core 1.3 GHz Cortex-A7',b'Mali-400',b'microSDHC (dedicated slot)',b'4GB 512MB RAM',b'5 MP',b'LED flash',b'720@30fps',b'VGA',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, gyro, compass'","b'Li-Ion 1500 mAh, removable'",,"b'Black, White'",,b'About 90 EUR',b'HSDPA 850 / 2100 - D271i',,b'Up to 450 h (2G) / Up to 340 h (3G)',b'Up to 14 h (2G) / Up to 8 h (3G)',,,,,,,,,,,,,,,,,,
b'blu',b'BLU Dash 3.2',b'https://fdn2.gsmarena.com/vv/bigpic/blu-dash-32.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1900 - D150a',,b'HSPA 7.2/5.76 Mbps',"b'2012, December. Released 2012, December'",b'Discontinued',b'104 x 56 x 13 mm (4.09 x 2.20 x 0.51 in)',b'105 g (3.70 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'",b'TFT',"b'3.2 inches, 31.7 cm2 (~54.4% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~125 ppi density)'",b'Android 2.3 (Gingerbread)',b'Mediatek MT6575 (40 nm)',b'1.0 GHz Cortex-A9',b'PowerVR SGX531',b'microSDHC (dedicated slot)',b'512MB 256MB RAM',b'1.3 MP',,b'480p@15fps',,,b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n, dual-band, hotspot'","b'3.0, EDR'","b'Yes, with A-GPS'",b'No',b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, gyro, proximity, compass'","b'Li-Ion 1280 mAh, removable'",,"b'Black, White, Pink, Blue'",,b'About 70 EUR',b'HSDPA 850 / 2100 - D150i',,b'Up to 850 h (2G) / Up to 540 h (3G)',b'Up to 17 h (2G) / Up to 6 h 20 min (3G)',,,b'No',,,,,,,,,,,,,,,
b'blu',b'BLU Brooklyn',b'https://fdn2.gsmarena.com/vv/bigpic/blu-brooklyn.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900',,,,"b'2012, November. Released 2013, January'",b'Discontinued',b'115 x 63 x 12 mm (4.53 x 2.48 x 0.47 in)',b'90 g (3.17 oz)',b'Triple SIM (Mini-SIM)',"b'TFT, 256K colors'","b'2.4 inches, 17.8 cm2 (~24.6% screen-to-body ratio)'","b'320 x 240 pixels, 4:3 ratio (~167 ppi density)'",,,,,b'microSDHC (dedicated slot)',"b'128MB ROM, 64MB RAM'",b'1.3 MP',,b'Yes',,,b'Yes',b'Yes',b'Wi-Fi 802.11 b/g',"b'3.0, A2DP'",b'No',b'No',b'FM radio',b'microUSB',b'',"b'Li-Ion 750 mAh, removable'",,"b'Blue, Pink, Silver, Dark grey'",,,b'GSM 850 / 900 / 1800 / 1900 - SIM 2 & SIM 3  (Q333W only)',,b'Up to 500 h',b'Up to 10 h',,,b'No',b'Analog TV SNS apps MP3/AAC+/WAV/WMA player MP4/H.264 player Document viewer Predictive Text Input',,,b'Class 12',b'Class 12',b'Yes',b'Yes',"b'SMS, MMS, Push Email, IM'",b'Downloadable',b'Yes',,,,b'QWERTY',
b'blu',b'BLU Vivo 4.65 HD',b'https://fdn2.gsmarena.com/vv/bigpic/blu-vivo-465.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1900 - D930a',,b'HSPA 7.2/5.76 Mbps',"b'2012, December. Released 2013, January'",b'Discontinued',b'135 x 70 x 8.6 mm (5.31 x 2.76 x 0.34 in)',b'130 g (4.59 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'",b'Super AMOLED',"b'4.65 inches, 59.6 cm2 (~63.1% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~316 ppi density)'",b'Android 4.0 (Ice Cream Sandwich)',b'Mediatek MT6577T (40 nm)',b'Dual-core 1.2 GHz Cortex-A9',b'PowerVR SGX531u',b'microSDHC (dedicated slot)',b'4GB 1GB RAM',"b'8 MP, AF'",b'LED flash',b'720p@30fps',b'1.3 MP',b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g',b'3.0',"b'Yes, with A-GPS'",b'No',b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, gyro, proximity, compass'","b'Li-Ion 1600 mAh, removable'",,b'Black',,b'About 210 EUR',b'HSDPA 850 / 2100 - D930i',,b'Up to 450 h (2G) / Up to 300 h (3G)',b'Up to 20 h 40 min (2G) / Up to 9 h 20 min (3G)',,,,,,,,,,,,,,,,,,
b'blu',b'BLU Touch Book 9.7',b'https://fdn2.gsmarena.com/vv/bigpic/blu-tb-971.jpg',b'No cellular connectivity',b'N/A',,,,"b'2012, November. Released 2012, November'",b'Discontinued',b'238 x 185 x 10 mm (9.37 x 7.28 x 0.39 in)',b'430 g (15.17 oz)',b'No',b'LED-backlit IPS LCD',"b'9.7 inches, 291.4 cm2 (~66.2% screen-to-body ratio)'","b'1024 x 768 pixels, 4:3 ratio (~132 ppi density)'",b'Android 4.0 (Ice Cream Sandwich)',b'Rockchip 3066',b'Dual-core 1.5 GHz Cortex-A9',b'Mali-400',b'microSDHC (dedicated slot)',b'4GB 1GB RAM',"b'2 MP, AF'",,b'480p@30fps',b'2 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n, dual-band'",b'3.0',b'Yes',b'No',b'No',b'microUSB',"b'Accelerometer, gyro, proximity, compass'","b'Li-Ion 6000 mAh, non-removable'",,b'Black',,b'About 180 EUR',b'HDMI port',,b'Up to 720 h',b'Up to 15 h',,,,,,,b'No',b'No',,,,,,,,,,
b'blu',b'BLU Touch Book 7.0 Plus',b'https://fdn2.gsmarena.com/vv/bigpic/blu-tb-7-plus1.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 1900 / 2100',,b'HSPA 7.2/5.76 Mbps',"b'2012, September. Released 2012, October'",b'Discontinued',b'197 x 120 x 13 mm (7.76 x 4.72 x 0.51 in)',b'388 g (13.69 oz)',b'Mini-SIM',b'TFT',"b'7.0 inches, 139.5 cm2 (~59.0% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~133 ppi density)'",b'Android 4.0 (Ice Cream Sandwich)',b'Qualcomm MSM7227A Snapdragon S1',b'1.0 GHz Cortex-A5',b'Adreno 200',b'microSDHC (dedicated slot)',b'512MB 512MB RAM',b'3.15 MP',,b'480p@30fps',b'VGA',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n, dual-band, hotspot'","b'3.0, A2DP'","b'Yes, with A-GPS'",b'No',b'Stereo FM radio',b'microUSB',"b'Accelerometer, gyro, proximity, compass'","b'Li-Ion 3500 mAh, non-removable'",,b'Black',,b'About 70 EUR',,,b'Up to 1100 h (2G) / Up to 1000 h (3G)',b'Up to 35 h (2G) / Up to 25 h (3G)',,,,,,,,,,,,,,,,,,
b'blu',b'BLU Touch Book 7.0 Lite',b'https://fdn2.gsmarena.com/vv/bigpic/blu-tb-7-lite1.jpg',b'No cellular connectivity',b'N/A',,,,"b'2012, September. Released 2012, November'",b'Discontinued',b'194 x 120 x 10 mm (7.64 x 4.72 x 0.39 in)',b'340 g (11.99 oz)',b'No',b'TFT',"b'7.0 inches, 139.5 cm2 (~59.9% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~133 ppi density)'",b'Android 4.0 (Ice Cream Sandwich)',,b'1.2 GHz Cortex-A8',b'Mali-400',b'microSDHC (dedicated slot)',b'4GB 512MB RAM',b'VGA',,b'Yes',,,b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n, dual-band'",b'No',b'Yes',b'No',b'Stereo FM radio',b'miniUSB',b'Accelerometer',"b'Li-Ion 3000 mAh, non-removable'",,"b'Black, White'",,b'About 70 EUR',b'No',,b'Up to 200 h',,,,,,,,b'No',b'No',,,,,,,,,,
b'blu',b'BLU Dash 3.5',b'https://fdn2.gsmarena.com/vv/bigpic/blu-dash-35.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1900 - D171a; 900 / 2100 - D171b',,b'HSPA 7.2/5.76 Mbps',"b'2012, September. Released 2012, September'",b'Discontinued',b'115 x 62 x 11.5 mm (4.53 x 2.44 x 0.45 in)',b'110 g (3.88 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'",b'TFT',"b'3.5 inches, 36.5 cm2 (~51.2% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~165 ppi density)'",b'Android 4.2 (Jelly Bean)',b'Mediatek MT6572M (28 nm)',b'Dual-core 1.0 GHz Cortex-A7',b'Mali-400',b'microSDHC (dedicated slot)',b'512MB 256MB RAM',b'3.15 MP',,b'Yes',,,b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'Stereo FM radio',b'microUSB 2.0',b'Accelerometer',"b'Li-Ion 1300 mAh, removable'",,"b'Black, White'",,b'About 70 EUR',b'HSDPA 850 / 2100 - D171i',,b'Up to 700 h (2G) / Up to 500 h (3G)',b'Up to 15 h (2G) / Up to 10 h (3G)',,,b'No',b'MP3/AAC/WMA/WAV player DivX/XviD/MP4/H.264/WMV player Document viewer/editor Photo viewer/editor',,,,,,,,,,,,,,
