Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,Protection,OS,Chipset,CPU,GPU,Card slot,Internal,,Quad,Features,Video,Single,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Models,SAR,Price,Dual,Features_1,Single_1,Build,Talk time,Stand-by,Infrared port,Music play,SAR EU,GPRS,EDGE,Phonebook,Call records,Messaging,Games,Java,_1,_1_1,Keyboard,Browser
b'micromax',b'Micromax X395',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-X395.jpg',b'GSM',b'GSM 900 / 1800 / 1900 - SIM 1',,,,b'2011. Released 2011',b'Discontinued',b'115 x 52 x 11.4 mm (4.53 x 2.05 x 0.45 in)',b'-',b'Dual SIM (Mini-SIM)',"b'TFT, 256K colors'","b'2.4 inches, 17.8 cm2 (~29.8% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,,,,,b'microSDHC (dedicated slot)',,b'GSM 900 / 1800 / 1900 - SIM 2',,,b'Yes',b'1.3 MP',,b'Yes',b'No',b'No',b'Yes',b'No',,b'FM radio',b'Proprietary',b'',b'Removable Li-Ion 800 mAh battery',,b'Black/Colored back-panels',,,b'About 30 EUR',,,,,b'Up to 4 h',b'Up to 200 h',,,,b'Class 10',b'Yes',"b'1000 entries, Photocall'",b'Yes',"b'SMS, MMS'",b'Downloadable',b'',b'No',b'MP3 player H.263 player Organizer Predictive text input',,b'WAP 2.0/xHTML (Opera Mini)'
b'micromax',b'Micromax X266',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-X266.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1',,,,b'2011. Released 2011',b'Discontinued',b'115 x 50.4 x 11.5 mm (4.53 x 1.98 x 0.45 in)',b'95 g (3.35 oz)',b'Dual SIM (Mini-SIM)',"b'TFT, 65K colors'","b'2.2 inches, 15.2 cm2 (~26.3% screen-to-body ratio)'",b'176 x 220 pixels (~128 ppi density)',,,,,,b'microSDHC (dedicated slot)',,b'GSM 900 / 1800 - SIM 2',,,b'Yes',b'1.3 MP',,"b'Yes, with stereo speakers'",b'No',b'No',b'Yes',b'No',,b'Stereo FM radio',b'',b'',b'Removable Li-Ion 1000 mAh battery',,b'Red',,,b'About 30 EUR',,,,,b'Up to 6 h',b'Up to 120 h',,,,b'Yes',b'No',"b'1000 entries, Photocall'",b'Yes',"b'SMS, MMS'",b'Yes',b'Yes',b'Flashlight',b'MP3 player H.263 player Organizer Predictive text input',,b'WAP 2.0/xHTML (Opera Mini)'
b'micromax',b'Micromax X265',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-x265.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1',,,,b'2010. Released 2010',b'Discontinued',b'113.7 x 50 x 14.7 mm (4.48 x 1.97 x 0.58 in)',b'95 g (3.35 oz)',b'Dual SIM (Mini-SIM)',"b'TFT, 65K colors'","b'2.2 inches, 15.2 cm2 (~26.8% screen-to-body ratio)'",b'176 x 220 pixels (~128 ppi density)',,,,,,b'microSD (dedicated slot)',,b'GSM 900 / 1800 - SIM 2',,,b'Yes',b'Yes',,"b'Yes, with stereo speakers'",b'Yes',b'No',b'Yes',b'No',,b'Stereo FM radio',b'',b'',b'Removable Li-Ion 1200 mAh battery',,b'Black',,,b'About 30 EUR',,,,,b'Up to 6 h',b'Up to 312 h',,,,b'Yes',b'No',b'Yes',b'Yes',"b'SMS, MMS'",b'Downloadable',b'',b'Flashlight',b'MP3 player H.263 player Organizer Predictive text input',,b'WAP 2.0/xHTML (Opera Mini)'
b'micromax',b'Micromax M2',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-M2.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1',,,,b'2011. Released 2011',b'Discontinued',b'113 x 44.8 x 10.8 mm (4.45 x 1.76 x 0.43 in)',b'79 g (2.79 oz)',b'Dual SIM (Mini-SIM)',"b'TFT, 65K colors'","b'2.0 inches, 12.4 cm2 (~24.5% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~200 ppi density)'",,,,,,b'No',b'2GB',b'GSM 900 / 1800 - SIM 2',,,b'Yes',b'2 MP',,b'Yes',b'Yes',b'No',b'Yes',b'No',,b'FM radio',b'Proprietary',b'',b'Removable Li-Ion 850 mAh battery',,"b'Gray, Orange'",,,b'About 30 EUR',,,,,b'Up to 4 h',b'Up to 184 h',,,,b'Class 12',b'Yes',"b'1000 entries, Photocall'",b'Yes',"b'SMS, MMS'",b'Downloadable',b'Yes',b'No',b'MP3 player H.263 player Organizer Predictive text input',,b'WAP 2.0/xHTML (Opera Mini)'
b'micromax',b'Micromax Q66',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-Q66.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1',,,,b'2010. Released 2010',b'Discontinued',b'71 x 71 x 18 mm (2.80 x 2.80 x 0.71 in)',b'118 g (4.16 oz)',b'Dual SIM (Mini-SIM)',"b'TFT, 256K colors'","b'2.4 inches, 17.8 cm2 (~35.4% screen-to-body ratio)'","b'320 x 240 pixels, 4:3 ratio (~167 ppi density)'",,,,,,b'microSDHC (dedicated slot)',,b'GSM 900 / 1800 - SIM 2',,,b'Yes',b'2 MP',,b'Yes',b'No',b'No',b'Yes',b'No',,b'FM radio',b'2.0',b'',b'Removable Li-Ion 850 mAh battery',,b'Black',,,b'About 40 EUR',,,,,b'Up to 4 h',b'Up to 192 h',,,,b'Class 12',b'Yes',"b'1000 entries, Photocall'",b'Yes',"b'SMS, MMS, Email, IM'",b'Downloadable',b'Yes',b'No',"b'Snaptu, Nimbuzz MP3 player H.263 player Organizer Predictive text input'",b'QWERTY',b'WAP 2.0/xHTML (Opera Mini)'
b'micromax',b'Micromax X370',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-X370.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1',,,,b'2010. Released 2010',b'Discontinued',b'113 x 47 x 10.9 mm (4.45 x 1.85 x 0.43 in)',b'-',b'Dual SIM (Mini-SIM)',"b'TFT, 256K colors'","b'2.2 inches, 15.0 cm2 (~28.2% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~182 ppi density)'",,,,,,b'microSDHC (dedicated slot)',,b'GSM 900 / 1800 - SIM 2',,,b'Yes',b'2 MP',,b'Yes',b'No',b'No',b'Yes',b'No',,b'FM radio',b'Proprietary',b'',b'Removable Li-Ion 1000 mAh battery',,b'Purple',,,b'About 30 EUR',,,,,b'Up to 4 h',b'Up to 180 h',,,,b'Class 12',b'Yes',"b'1000 entries, Photocall'",b'Yes',"b'SMS, MMS'",b'Downloadable',b'Yes',b'No',b'MP3 player H.263 player Organizer Predictive text input',,b'WAP 2.0/xHTML (Opera Mini)'
b'micromax',b'Micromax X226+',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-X226-plus.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1',,,,b'2010. Released 2010',b'Discontinued',b'112.3 x 46.5 x 14.5 mm (4.42 x 1.83 x 0.57 in)',b'95 g (3.35 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'1.77 inches, 9.9 cm2 (~18.9% screen-to-body ratio)'",b'128 x 160 pixels (~116 ppi density)',,,,,,b'microSD (dedicated slot)',,b'GSM 900 / 1800 - SIM 2',,,b'Yes',b'1.3 MP',,b'Yes',b'Yes',b'No',b'No',b'No',,b'FM radio',b'Proprietary',b'',b'Removable Li-Ion 1000 mAh battery',,"b'Red, Green'",,,b'About 20 EUR',,,,,b'Up to 5 h',b'Up to 120 h',,,,b'Yes',b'Yes',b'1000 entries',b'Yes',"b'SMS, MMS'",b'Downloadable',b'No',b'Flashlight',b'MP3 player H.263 player Organizer Predictive text input',,b''
b'micromax',b'Micromax Q50',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-Q50.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1',,,,b'2010. Released 2010',b'Discontinued',b'114 x 60 x 10.4 mm (4.49 x 2.36 x 0.41 in)',b'96 g (3.39 oz)',b'Dual SIM (Mini-SIM)',"b'TFT, 256K colors'","b'2.2 inches, 15.0 cm2 (~21.9% screen-to-body ratio)'","b'320 x 240 pixels, 4:3 ratio (~182 ppi density)'",,,,,,b'microSDHC (dedicated slot)',,b'GSM 900 / 1800 - SIM 2',,,b'Yes',b'2 MP',,b'Yes',b'Yes',b'No',b'Yes',b'No',,"b'Stereo FM radio, recording'",b'2.0',b'',b'Removable Li-Ion 1000 mAh battery',,"b'Black, White'",,,b'About 40 EUR',,,,,b'Up to 3 h',b'Up to 192 h',,,,b'Class 12',b'Yes',"b'1000 entries, Photocall'",b'Yes',"b'SMS, MMS, Email, IM'",b'Downloadable',b'Yes',b'No',"b'Snaptu, Nimbuzz MP3 player H.263 player Organizer Predictive text input'",b'QWERTY',b'WAP 2.0/xHTML (Opera Mini)'
b'micromax',b'Micromax X560',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-X560.jpg',b'GSM',b'GSM 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,b'2010. Released 2010',b'Discontinued',b'-',b'-',b'Dual SIM (Mini-SIM)',"b'TFT resistive touchscreen, 256K colors'","b'3.2 inches, 32.2 cm2'",b'320 x 400 pixels (~160 ppi density)',,,,,,b'microSDHC (dedicated slot)',,b'GSM 850 / 1800 / 1900 - SIM 1 & SIM 2 (American version)',,,b'Yes',b'3.15 MP',,b'Yes',b'No',b'Wi-Fi 802.11 b/g',b'Yes',b'No',,b'FM radio',b'2.0',b'Accelerometer',b'Removable Li-Ion 1100 mAh battery',,b'Black',,,b'About 50 EUR',,,,,b'Up to 8 h',b'Up to 168 h',,,,b'Class 12',b'Yes',"b'1000 entries, Photocall'",b'Yes',"b'SMS, MMS, Email, IM'",b'Downloadable',b'Yes',b'Widgets 3D Cube UI',b'Snaptu MP3 player H.263 player Organizer Predictive text input',,b'WAP 2.0/xHTML (Opera Mini)'
b'micromax',b'Micromax A60',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-a60.jpg',b'GSM / HSPA',b'GSM 900 / 1800',b'HSDPA 900 / 2100',,b'HSPA 7.2/5.76 Mbps',b'2010. Released 2010',b'Discontinued',b'106.8 x 59.2 x 14 mm (4.20 x 2.33 x 0.55 in)',b'105 g (3.70 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 65K colors'","b'2.8 inches, 24.3 cm2 (~38.4% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~143 ppi density)'",,b'Android 2.1 (Eclair)',,b'600 MHz',,b'microSDHC (dedicated slot)',b'150MB',b'No',,,b'Yes',"b'3.15 MP, AF'",,b'Yes',b'Yes',b'Wi-Fi 802.11 b/g',"b'2.0, A2DP'","b'Yes, with A-GPS'",,b'N\xd0\xbe',b'2.0',b'Accelerometer',b'Removable Li-Ion 1280 mAh battery',,b'Black',,,b'About 60 EUR',,,,,b'Up to 4 h',b'Up to 240 h',,,,,,,,,,,b'MP3/AAC+ player MP4/H.263 player Organizer Document viewer Predictive text input (Swype)',,,b'HTML'
b'micromax',b'Micromax X600',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-x600.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1',,,,b'2010. Released 2010',b'Discontinued',b'113 x 56 x 12.7 mm (4.45 x 2.20 x 0.5 in)',b'110 g (3.88 oz)',b'Dual SIM (Mini-SIM)',"b'TFT resistive touchscreen, 256K colors'","b'3.2 inches, 31.7 cm2 (~50.1% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~125 ppi density)'",,,,,,b'microSDHC (dedicated slot)',,b'GSM 900 / 1800 - SIM 2',,,b'Yes',b'2 MP',,b'Yes',b'No',b'No',"b'2.0, A2DP'",b'No',,b'Stereo FM radio',b'2.0',b'Accelerometer',b'Removable Li-Ion 1100 mAh battery',,b'Black',,,b'About 50 EUR',,,,,b'Up to 5 h',b'Up to 192 h',,,,b'Class 10',b'Class 10',"b'1000 entries, Photocall'",b'Yes',"b'SMS, MMS, Email'",b'Downloadable',"b'Yes, MIDP 2.0'",b'No',"b'Nimbuzz, Facebook app MP3/AAC+ player MP4/H.263 player TV-out Organizer Predictive text input'",,b'WAP 2.0/xHTML (Opera Mini)'
b'micromax',b'Micromax X550 Qube',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-x550-new.jpg',b'GSM',b'GSM 900 / 1800',,,,b'2010. Released 2010',b'Discontinued',b'112.5 x 55.9 x 14.1 mm (4.43 x 2.20 x 0.56 in)',b'85 g (3.00 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 256K colors'","b'3.2 inches, 29.1 cm2 (~46.3% screen-to-body ratio)'","b'240 x 400 pixels, 5:3 ratio (~146 ppi density)'",,,,,,b'microSDHC (dedicated slot)',,b'3D Cube UI',,,b'Yes',b'2 MP',,b'Yes',b'Yes',b'No',"b'2.0, A2DP'",b'No',,b'Stereo FM radio',b'2.0',b'',b'Removable Li-Ion 1200 mAh battery',,b'Black',,,b'About 50 EUR',,,,,b'Up to 8 h',b'Up to 144 h',,,,b'Class 10',b'No',"b'1000 entries, Photocall'",b'Yes',"b'SMS, MMS, Email'",b'Downloadable',"b'Yes, MIDP 2.0'",b'No',"b'Nimbuzz, Facebook app MP3/AAC+ player MP4/H.263 player TV-out Organizer Predictive text input'",,b'WAP 2.0/xHTML (Opera Mini)'
b'micromax',b'Micromax X510 Pike',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-x510-new.jpg',b'GSM',b'GSM 900 / 1800',,,,b'2010. Released 2010',b'Discontinued',b'110.2 x 55 x 14.8 mm (4.34 x 2.17 x 0.58 in)',b'103 g (3.63 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 256K colors'","b'2.8 inches, 22.3 cm2 (~36.8% screen-to-body ratio)'","b'240 x 400 pixels, 5:3 ratio (~167 ppi density)'",,,,,,b'microSDHC (dedicated slot)',,b'No',,,b'Yes',b'2 MP',,b'Yes',b'Yes',b'No',"b'2.0, A2DP'",b'No',,b'Stereo FM radio',b'2.0',b'',b'Removable Li-Ion 1500 mAh battery',,"b'Black, 5 color backpanels in the package'",,,b'About 40 EUR',,,,,b'Up to 8 h',b'Up to 384 h',,,,b'Class 10',b'No',"b'2000 entries, Photocall'",b'Yes',"b'SMS, MMS'",b'Downloadable',"b'Yes, MIDP 2.0'","b'Nimbuzz, Facebook app MP3/AAC+ player MP4/H.263 player TV-out Organizer Predictive text input'",,,b'WAP 2.0/xHTML (Opera Mini)'
b'micromax',b'Micromax X500',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-x500.jpg',b'GSM',b'GSM 900 / 1800 / 1900',,,,b'2010. Released 2010',b'Discontinued',b'117 x 52 x 15 mm (4.61 x 2.05 x 0.59 in)',b'110 g (3.88 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 256K colors'","b'2.8 inches, 24.3 cm2 (~39.9% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~143 ppi density)'",,,,,,b'microSD (dedicated slot)',b'87MB',b'No',,,b'Yes',"b'5 MP, AF'",,b'Yes',b'No',b'No',"b'2.0, A2DP'",b'No',,"b'Stereo FM radio, recording'",b'2.0',b'',b'Removable Li-Ion 800 mAh battery',,b'Black',,,b'About 70 EUR',,,,,b'Up to 4 h',b'Up to 150 h',,,,b'Class 10',b'No',"b'1000 entries, Photocall'",b'Yes',"b'SMS, MMS'",b'Downloadable',"b'Yes, MIDP 2.0'",b'MP3/AAC+ player MP4/H.263 player TV-out Organizer Predictive text input',,,b'WAP 2.0/xHTML (Opera Mini)'
b'micromax',b'Micromax X310',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-x310.jpg',b'GSM',b'GSM 900 / 1800 / 1900 - SIM 1',,,,b'2010. Released 2010',b'Discontinued',b'110.3 x 49.3 x 12.3 mm (4.34 x 1.94 x 0.48 in)',b'74 g (2.61 oz)',b'Dual SIM (Mini-SIM)',"b'CSTN, 65K colors'","b'2.2 inches, 15.2 cm2 (~28.0% screen-to-body ratio)'",b'176 x 220 pixels (~128 ppi density)',,,,,,b'microSD (dedicated slot)',,b'GSM 900 / 1800 / 1900 - SIM 2',,,b'Yes',b'1.3 MP',,b'Yes',b'No',b'No',b'No',b'No',,"b'Stereo FM radio, recording'",b'No',b'',b'Removable Li-Ion 900 mAh battery',,b'Black',,,b'About 50 EUR',,,,,b'Up to 6 h',b'Up to 210 h',,,,b'Class 10',b'No',b'1000 entries',b'Yes',"b'SMS, MMS'",b'Downloadable',b'No',b'No',b'MP3/AAC+ player Calendar Predictive text input',,b'WAP 2.0/xHTML'
b'micromax',b'Micromax X2i',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-x2i.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1',,,,b'2010. Released 2010',b'Discontinued',b'105.3 x 45.4 x 16.3 mm (4.15 x 1.79 x 0.64 in)',b'87 g (3.07 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'","b'CSTN, 65K colors'","b'1.44 inches, 6.7 cm2 (~14.0% screen-to-body ratio)'","b'128 x 128 pixels, 1:1 ratio (~126 ppi density)'",,,,,,b'microSDHC (dedicated slot)',,b'GSM 900 / 1800 - SIM 2',,,,,,b'Yes',b'No',b'No',b'No',b'No',,b'Stereo FM radio',b'No',b'',b'Removable Li-Ion 1800 mAh battery',,b'Black',,,b'About 30 EUR',,,,,b'Up to 14 h',b'Up to 480 h',,,,b'Class 12',b'No',b'500 entries',b'Yes',"b'SMS, MMS'",b'Downloadable',"b'Yes, MIDP 2.0'",b'No',b'Organizer  MP3/AAC+ player Predictive text input',,b'WAP 2.0/xHTML'
b'micromax',b'Micromax X118',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-x118.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1',,,,b'2010. Released 2010',b'Discontinued',b'-',b'-',"b'Dual SIM (Mini-SIM, dual stand-by)'","b'CSTN, 65K colors'","b'1.75 inches, 9.6 cm2'",b'128 x 160 pixels (~117 ppi density)',,,,,,b'microSD (dedicated slot)',,b'GSM 900 / 1800 - SIM 2',,,,,,b'Yes',b'Yes',b'No',b'No',b'No',,b'Stereo FM radio',b'No',b'',b'Removable Li-Ion 850 mAh battery',,b'Black',,,b'About 20 EUR',,,,,b'Up to 6 h',b'Up to 240 h',,,,b'No',b'No',b'500 entries',b'Yes',"b'SMS, MMS'",b'Downloadable',b'No',b'Flashlight',b'MP3/AAC+ player Calendar',,b'No'
b'micromax',b'Micromax X100',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-x100.jpg',b'GSM',b'GSM 900 / 1800',,,,b'2010. Released 2010',b'Discontinued',b'-',b'61 g (2.15 oz)',b'Mini-SIM',"b'TFT, 65K colors'","b'1.46 inches, 6.9 cm2'","b'128 x 128 pixels, 1:1 ratio (~124 ppi density)'",,,,,,b'No',,b'Flashlight',,,,,,b'Yes',b'No',b'No',b'No',b'No',,b'Stereo FM radio',b'No',b'',b'Removable Li-Ion 450 mAh battery',,b'Black',,,b'About 10 EUR',,,,,,,,,,b'No',b'No',b'300 entries',b'Yes',b'SMS',b'Downloadable',b'No',b'No',b'Calendar',,b'No'
b'micromax',b'Micromax X1i',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-x1i.jpg',b'GSM',b'GSM 900 / 1800',,,,b'2010. Released 2010',b'Discontinued',b'106 x 44.5 x 16 mm (4.17 x 1.75 x 0.63 in)',b'82 g (2.89 oz)',b'Mini-SIM',"b'CSTN, 65K colors'","b'1.46 inches, 6.9 cm2 (~14.6% screen-to-body ratio)'","b'128 x 128 pixels, 1:1 ratio (~124 ppi density)'",,,,,,b'microSD (dedicated slot)',,b'GSM 900 / 1800',,,,,,b'Yes',b'No',b'No',b'No',b'No',,b'No',b'No',b'',b'Removable Li-Ion 1800 mAh battery',,b'Black',,,b'About 20 EUR',,,,,b'Up to 16 h',b'Up to 720 h',,,,b'Class 10',b'No',b'100 entries',b'Yes',b'SMS',b'Downloadable',b'No',b'No',b'Organizer MP3/AAC+ player Voice memo Predictive text input',,b'No'
b'micromax',b'Micromax GC700',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-gc700.jpg',b'GSM / CDMA2000',b'GSM 900 / 1800 / 1900 - SIM 1 & SIM 2',b'CDMA2000 1x',,b'CDMA2000 1x',b'2010. Released 2010',b'Discontinued',b'117 x 52 x 15 mm (4.61 x 2.05 x 0.59 in)',b'82 g (2.89 oz)',b'Dual SIM (Mini-SIM)',"b'TFT,  256K colors'","b'2.8 inches, 22.3 cm2 (~36.7% screen-to-body ratio)'","b'240 x 400 pixels, 5:3 ratio (~167 ppi density)'",,,,,,b'microSDHC (dedicated slot)',,b'CDMA 800',,,b'Yes',b'2 MP',,b'Yes',b'No',b'No',b'2.0',b'No',,"b'Stereo FM radio, recording'",b'Proprietary',b'Accelerometer',b'Removable Li-Ion 940 mAh battery',,b'Black',,,b'About 180 EUR',,,,,b'Up to 4 h',b'Up to 140 h',,,,,,"b'1000 entries, Photocall'",b'Yes',"b'SMS, MMS'",b'Downloadable',"b'Yes, MIDP 2.0'",b'No',b'MP3/WAV player MP4/H.263 player Voice memo Predictive text input',,b'WAP 2.0/xHTML'
b'micromax',b'Micromax GC400',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-gc400.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,b'2010. Released 2010',b'Discontinued',b'115.1 x 50.6 x 14.7 mm (4.53 x 1.99 x 0.58 in)',b'103 g (3.63 oz)',b'Dual SIM (Mini-SIM)',"b'TFT,  256K colors'","b'2.2 inches, 15.0 cm2 (~25.7% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~182 ppi density)'",,,,,,b'microSD (dedicated slot)',,b'CDMA 800',,,b'Yes',b'2 MP',,b'Yes',b'No',b'No',b'Yes',b'No',,b'Stereo FM radio',b'Proprietary',b'Accelerometer',b'Removable Li-Ion 1000 mAh battery',,b'Black',,,b'About 50 EUR',,,,,b'Up to 6 h',b'Up to 180 h',,,,b'Yes',b'No',b'1000 entries',b'Yes',"b'SMS, MMS'",b'Downloadable',"b'Yes, MIDP 2.0'",b'No',b'3D light messenger MP3/WAV player MP4/H.263 player Voice memo Predictive text input',,b'WAP 2.0/xHTML'
b'micromax',b'Micromax GC360',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-gc360-new.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,b'2010. Released 2010',b'Discontinued',b'111 x 48 x 14.8 mm (4.37 x 1.89 x 0.58 in)',b'105 g (3.70 oz)',b'Dual SIM (Mini-SIM)',"b'TFT, 65K colors'",b'',b'176 x 220 pixels',,,,,,b'microSD (dedicated slot)',,b'CDMA 800',,,b'Yes',b'Yes',,b'Yes',b'No',b'No',b'Yes',b'No',,b'Stereo FM radio',b'Proprietary',b'',b'Removable Li-Ion 1050 mAh battery',,b'Black',,,b'About 40 EUR',,,,,b'Up to 3 h',b'Up to 56 h',,,,b'Yes',b'No',b'Yes',b'Yes',"b'SMS, MMS'",b'Downloadable',"b'Yes, MIDP 2.0'",b'No',b'MP3/WAV player MP4/H.263 player Voice memo Predictive text input',,b'WAP 2.0/xHTML'
b'micromax',b'Micromax GC275',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-gc275.jpg',b'GSM / CDMA',b'GSM 900 / 1800',,,,b'2010. Released 2010',b'Discontinued',b'107.7 x 44.4 x 14.5 mm (4.24 x 1.75 x 0.57 in)',b'100 g (3.53 oz)',b'Mini-SIM',"b'TFT, 65K colors'",b'',b'',,,,,,b'microSD (dedicated slot)',,b'CDMA 800 / 1900',,,b'Yes',b'Yes',,b'Yes',b'No',b'No',"b'Yes,, A2DP'",b'No',,b'Stereo FM radio',b'Proprietary',b'',b'Removable Li-Ion 800 mAh battery',,b'Black',,,b'About 40 EUR',,,,,b'Up to 6 h 40 min',b'Up to 240 h',,,,b'Class 10',b'No',b'Yes',b'Yes',"b'SMS, MMS'",b'Downloadable',"b'Yes, MIDP 2.0'",b'No',b'MP3/WAV player MP4/H.263 player Voice memo Predictive text input',,b'WAP 2.0/xHTML'
b'micromax',b'Micromax Q75',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-q75-new.jpg',b'GSM',b'GSM 900 / 1800',,,,b'2010. Released 2010',b'Discontinued',b'115 x 64.5 x 12.2 mm (4.53 x 2.54 x 0.48 in)',b'-',b'Mini-SIM',"b'TFT, 65K colors'",b'',"b'320 x 240 pixels, 4:3 ratio'",,,,,,b'microSDHC (dedicated slot)',,b'Trackball',,,b'Yes',b'3.15 MP',,b'Yes',b'Yes',b'Wi-Fi 802.11 b/g',b'Yes',b'No',,b'Stereo FM radio',b'Proprietary',b'',b'Removable Li-Ion 1200 mAh battery',,b'Black',,,b'About 40 EUR',,,,,b'Up to 7 h',b'Up to 240 h',,,,b'Class 10',b'Class 10',b'1000 entries',b'Yes',"b'SMS, MMS'",b'Downloadable',"b'Yes, MIDP 2.0'",b'No',"b'Facebook, NimBuzz apps MP3/WAV player MP4/H.263 player Voice memo Predictive text input'",b'QWERTY',b'WAP 2.0/xHTML (Opera Mini)'
b'micromax',b'Micromax Q6',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-q6.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1',,,,b'2010. Released 2010',b'Discontinued',b'112.5 x 51 x 15.4 mm (4.43 x 2.01 x 0.61 in)',b'130 g (4.59 oz)',b'Dual SIM (Mini-SIM)',"b'TFT, 65K colors'",b'',"b'240 x 320 pixels, 4:3 ratio'",,,,,,b'microSDHC (dedicated slot)',,b'GSM 900 / 1800 - SIM 2',,,b'Yes',b'2 MP',,b'Yes',b'Yes',b'No',b'Yes',b'No',,b'Stereo FM radio',b'Proprietary',b'',b'Removable Li-Ion 950 mAh battery',,b'Black',,,b'About 40 EUR',,,,,b'Up to 7 h',b'Up to 216 h',,,,b'Class 10',b'Class 10',b'1000 entries',b'Yes',"b'SMS, MMS'",b'Downloadable',"b'Yes, MIDP 2.0'",b'No',"b'Facebook, NimBuzz apps MP3/WAV player MP4/H.263 player Voice memo Predictive text input'",b'QWERTY',b'WAP 2.0/xHTML (Opera Mini)'
b'micromax',b'Micromax Q7',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-q7.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1',,,,"b'2010, May. Released 2010, May'",b'Discontinued',b'110 x 59 x 10.7 mm (4.33 x 2.32 x 0.42 in)',b'100 g (3.53 oz)',b'Dual SIM (Mini-SIM)',"b'TFT, 256K colors'","b'2.2 inches, 15.0 cm2 (~23.1% screen-to-body ratio)'","b'320 x 240 pixels, 4:3 ratio (~182 ppi density)'",,,,,,b'microSDHC (dedicated slot)',b'78MB',b'GSM 900 / 1800 - SIM 2',,,b'Yes',b'2 MP',,b'Yes',b'Yes',b'Wi-Fi 802.11 b/g',b'Yes',b'No',,b'Stereo FM radio',b'Proprietary',b'',b'Removable Li-Ion 800 mAh battery',,"b'Black, White'",,,b'About 40 EUR',,,,,b'Up to 4 h 30 min',b'Up to 144 h',,,,b'Class 10',b'Class 10',"b'1000 entries, Photocall'",b'Yes',"b'SMS, MMS'",b'Downloadable',"b'Yes, MIDP 2.0'",b'Trackball',"b'Facebook, NimBuzz apps MP3/WAV player MP4/H.263 player Voice memo Predictive text input'",b'QWERTY',b'WAP 2.0/xHTML (Opera Mini)'
