Brand,Model Name,Model Image,Technology,2G bands,,3G bands,4G bands,5G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,_1,Quad,Features,Video,Dual,Features_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Models,Price,128GB 8GB RAM,256GB 8GB RAM,Single,Triple,Build,Penta,_1_1,Infrared port,256GB 12GB RAM,Performance,Display,Camera,Loudspeaker_1,Battery life,512GB 8GB RAM,GPRS,EDGE,Phonebook,Call records,Messaging,Games,Java,128GB 4GB RAM,Single_1,4GB 32MB RAM,128GB 6GB RAM,Dual_1,64GB 3GB RAM,32GB 2GB RAM,SAR EU,4GB,Five,64GB 4GB RAM,256GB 6GB RAM,32GB 3GB RAM,Protection,Audio quality,16GB 2GB RAM,Stand-by,32GB 4GB RAM,Talk time,Music play,SAR,Keyboard,Browser
b'huawei',b'Huawei Mate 8',b'https://fdn2.gsmarena.com/vv/bigpic/huawei-mate-8r1.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (optional)',"b'1, 2, 3, 4, 5, 6, 7, 8, 12, 17, 18, 19, 20, 26, 28, 38, 39, 40 - NXT-L09'","b'HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 - NXT-L29, NXT-L09'","b'1, 2, 3, 4, 5, 6, 7, 8, 12, 17, 18, 19, 20, 26, 38, 39, 40 - NXT-L29'",,"b'HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps'","b'2015, November'","b'Available. Released 2015, November'",b'157.1 x 80.6 x 7.9 mm (6.19 x 3.17 x 0.31 in)',b'185 g (6.53 oz)',"b'Nano-SIM - NXT-L09Hybrid Dual SIM (Nano-SIM, dual stand-by) - NXT-L29'",b'IPS-NEO LCD',"b'6.0 inches, 98.7 cm2 (~78.0% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~368 ppi density)'","b'Android 6.0 (Marshmallow), upgradable to 7.0 (Nougat), EMUI 4'",b'Kirin 950 (16 nm)',b'Octa-core (4x2.3 GHz Cortex-A72 & 4x1.8 GHz Cortex A53)',b'Mali-T880 MP4',b'microSDXC (uses shared SIM slot)',"b'32GB 3GB RAM (L09, L29), 64GB 4GB RAM (L29)'",b'24-bit/192kHz audio',,"b'Dual-LED dual-tone flash, panorama, HDR'","b'1080p@60fps, 1080p@30fps, 720p@120fps'",,,b'1080p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, DLNA, Wi-Fi Direct, hotspot'","b'4.2, A2DP, EDR, LE'","b'Yes, with A-GPS, GLONASS, BDS'",b'Yes',b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, barometer, compass'","b'Li-Po 4000 mAh, non-removable'","b'Fast charging 18W, 37% in 30 min (advertised)'","b'Champagne Gold, Moonlight Silver, Space Gray, Mocha Brown'","b'NXT-AL10, NXT-CL00, NXT-DL00, NXT-TL00, NXT-L09, NXT-L29'",b'About 300 EUR',,,"b'16 MP, f/2.0, 27mm (wide), 1/2.8"", PDAF, OIS'",,"b'Glass front (Gorilla Glass 3), aluminum back, aluminum frame'",,,,,b'Basemark OS II 2.0: 2017Basemark X: 15593',"b'Contrast ratio: 1361:1 (nominal), 2.949 (sunlight)'",b'Photo / Video',b'Voice 67dB / Noise 65dB / Ring 66dB',b'Endurance rating 103h',,,,,,,,,,"b'8 MP, f/2.4, 26mm (wide)'",,,,,,b'1.46 W/kg (head) \xc2\xa0 \xc2\xa0 0.21 W/kg (body)',,,,,,b'Corning Gorilla Glass 3',b'Noise -97.8dB / Crosstalk -97.3dB',,b'Up to 528 h (3G)',,,b'Up to 98 h',b'1.49 W/kg (head) \xc2\xa0 \xc2\xa0 0.32 W/kg (body)',,
b'huawei',b'Huawei G7 Plus',b'https://fdn2.gsmarena.com/vv/bigpic/huawei-g7-plus.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'eMMC 4.5',b'HSDPA 850 / 900 / 2100',b'LTE (unspecified)',,"b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2015, November. Released 2015, November'",b'Discontinued',b'152.5 x 76.5 x 7.5 mm (6.00 x 3.01 x 0.30 in)',b'167 g (5.89 oz)',b'Hybrid Dual SIM',b'IPS LCD',"b'5.5 inches, 83.4 cm2 (~71.5% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~401 ppi density)'","b'Android 5.1 (Lollipop), upgradable to 6.0 (Marshmallow), EMUI 3.1'",b'Qualcomm MSM8939 Snapdragon 615 (28 nm)',b'Octa-core (4x1.5 GHz Cortex-A53 & 4x1.2 GHz Cortex-A53)',b'Adreno 405',b'microSDXC (uses shared SIM slot)',b'32GB 3GB RAM',,,"b'Dual-LED dual-tone flash, panorama, HDR'",b'1080p@30fps',,,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP, LE'","b'Yes, with A-GPS, GLONASS'",b'No',b'FM radio',b'microUSB 2.0',"b'Fingerprint (rear-mounted), accelerometer, proximity, compass'","b'Li-Ion 3000 mAh, non-removable'",,"b'Gray, Silver, Gold'","b'RIO-L01, RIO-L02, RIO-L03, RIO-UL00, RIO-TL00'",b'About 200 EUR',,,"b'13 MP, f/2.0, AF, OIS'",,,,,,,,,,,,,,,,,,,,,b'5 MP',,,,,,,,,,,,b'Corning Gorilla Glass (unspecified version)',,,,,,,,,
b'huawei',b'Huawei Y6 Pro',b'https://fdn2.gsmarena.com/vv/bigpic/huawei-enjoy-5.jpg',b'GSM / HSPA / LTE',b'GSM 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1900 / 2100 - TIT-U02',b'HSDPA 900 / 2100 - TIT-AL00',"b'1, 3, 38, 39, 40, 41 - TIT-AL00'",,"b'HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2015, October. Released 2015, October'",b'Discontinued',b'143.1 x 71.8 x 9.7 mm (5.63 x 2.83 x 0.38 in)',b'160 g (5.64 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'",b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~67.1% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'","b'Android 5.1.1 (Lollipop), EMUI 3.1 Lite'",b'Mediatek MT6735P (28 nm)',b'Quad-core 1.3 GHz Cortex-A53',b'Mali-T720MP2',b'microSDXC (dedicated slot)',b'16GB 2GB RAM',,,"b'LED flash, panorama, HDR'",b'720p@30fps',,,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP, LE'","b'Yes, with A-GPS, GLONASS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Po 4000 mAh, non-removable'",b'Charging 10W Reverse charging',"b'Gray, Gold, White'","b'TIT-AL00, TIT-U02, TIT-L01'",b'About 190 EUR',,,"b'13 MP, f/2.0, 28mm (wide), AF'",,"b'Glass front, plastic back, plastic frame'",,,,,,,,,,,,,,,,,,,"b'5 MP, f/2.2'",,,,,,b'0.34 W/kg (head)',,,,,,,,,,,,,,,
b'huawei',b'Huawei Nexus 6P',b'https://fdn2.gsmarena.com/vv/bigpic/huawei-nexus-6p-.jpg',b'GSM / CDMA / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - all models',b'CDMA 800 / 1900 - all models',b'HSDPA 800 / 850 / 900 / 1700 / 1800 / 1900 / 2100 - Global model',"b'1, 2, 3, 4, 5, 7, 8, 9, 17, 19, 20, 28, 38, 39, 40, 41 - Global model'",,"b'HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps'","b'2015, September'","b'Available. Released 2015, September'",b'159.3 x 77.8 x 7.3 mm (6.27 x 3.06 x 0.29 in)',b'178 g (6.28 oz)',b'Nano-SIM',b'OLED',"b'5.7 inches, 88.5 cm2 (~71.4% screen-to-body ratio)'","b'1440 x 2560 pixels, 16:9 ratio (~518 ppi density)'","b'Android 6.0 (Marshmallow), upgradable to Android 8.0 (Oreo)'",b'Qualcomm MSM8994 Snapdragon 810 (20 nm)',b'Octa-core (4x1.55 GHz Cortex-A53 & 4x2.0 GHz Cortex-A57)',b'Adreno 430',b'No',"b'32GB 3GB RAM, 64GB 3GB RAM, 128GB 3GB RAM'",b'HSDPA 850 / 900 / 1700 / 1900 / 2100 - American model',,"b'Dual-LED dual-tone flash, HDR, panorama'","b'4K@30fps, 720p@240fps'",,,b'1080p@30fps',"b'Yes, with front stereo speakers'",b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS, GLONASS'",b'Yes',b'No',b'USB Type-C 2.0',"b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass, barometer'","b'Li-Po 3450 mAh, non-removable'",b'Fast charging 15W',"b'Aluminium, Graphite, Frost'","b'H1511, H1512'",b'About 300 EUR',,,"b'12.3 MP, f/2.0, 1/2.3"", 1.55\xc2\xb5m, Laser AF'",,"b'Glass front (Gorilla Glass 4), aluminum back, aluminum frame'",,b'24-bit/96kHz',,,b'Basemark OS II 2.0: 1374Basemark X: 22825',,b'Photo / Video',,b'Endurance rating 74h',,,,,,,,,,"b'8 MP, f/2.4'",,,,,,b'1.17 W/kg (head) \xc2\xa0 \xc2\xa0 0.54 W/kg (body)',,,,,,"b'Corning Gorilla Glass 4, oleophobic coating'",,,b'Up to 440 h (3G)',,b'Up to 23 h (3G)',b'Up to 100 h',b'1.49 W/kg (head) \xc2\xa0 \xc2\xa0 0.81 W/kg (body)',,
b'huawei',b'Huawei Mate S',b'https://fdn2.gsmarena.com/vv/bigpic/huawei-mate-s--.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)',b'HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 - CRR-L09',b'HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 / TD-SCDMA - CRR-UL00',"b'1, 2, 3, 4, 5, 7, 8, 17, 20, 38, 39, 40, 41 - CRR-UL00'",,"b'HSPA 42.2/5.76 Mbps, LTE-A Cat6 300/50 Mbps'","b'2015, September. Released 2015, October'",b'Discontinued',b'149.8 x 75.3 x 7.2 mm (5.90 x 2.96 x 0.28 in)',b'156 g (5.50 oz)',"b'Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)'",b'OLED',"b'5.5 inches, 83.4 cm2 (~73.9% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~401 ppi density)'","b'Android 5.1.1 (Lollipop), upgradable to 6.0 (Marshmallow), EMUI 3.1'",b'Kirin 935 (28 nm)',b'Octa-core (4x2.2 GHz & 4x1.5 GHz)',b'Mali-T628 MP4',b'microSDXC (uses shared SIM slot)',"b'32GB 3GB RAM, 64GB 3GB RAM, 128GB 3GB RAM'","b'1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 20, 2526, 28, 40 - CRR-L09'",,"b'Dual-LED dual-tone flash, HDR, panorama'",b'1080p@30fps',,b'LED flash',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS, GLONASS/ BDS (market dependant)'",b'Yes',b'FM radio',b'microUSB 2.0',"b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'","b'Li-Ion 2700 mAh, non-removable'",,"b'Luxurious Gold, Mystic Champagne, Titanium Grey'","b'CRR-UL00, CRR-L09, CRR-UL20'",b'About 350 EUR',,,"b'13 MP, f/2.0, 28mm (wide), 1/2.6"", AF, OIS'",,,,b'3D Touch display (optional)',,,b'Basemark OS II 2.0: 914Basemark X: 5368',,b'Video',b'Voice 66dB / Noise 65dB / Ring 66dB',b'Endurance rating 60h',,,,,,,,,,"b'8 MP, f/2.4, 26mm (wide)'",,,,,,,,,,,,b'Corning Gorilla Glass 4',,,,,,,,,
b'huawei',b'Huawei Y6',b'https://fdn2.gsmarena.com/vv/bigpic/huawei-honor-4a.jpg',b'GSM / HSPA / EVDO / LTE',b'GSM 900 / 1800 / 1900 - SIM 1 & SIM 2 - SCL-TL00H',"b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 - SCL-CL00, SCL-AL00'",b'HSDPA 900 / 2100 - SCL-AL00',"b'38, 39, 40 - SCL-TL00H'",,"b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2015, July. Released 2015, July'",b'Discontinued',b'143.5 x 72.1 x 8.5 mm (5.65 x 2.84 x 0.33 in)',b'125 g (4.41 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'",b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~66.6% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'","b'Android 5.1 (Lollipop), EMUI 3.1'",b'Qualcomm MSM8909 Snapdragon 210 (28 nm)',b'Quad-core 1.1 GHz Cortex-A7',b'Adreno 304',b'microSDXC (dedicated slot)',"b'8GB 1GB RAM, 8GB 2GB RAM'",b'TD-SCDMA - SCL-TL00H',,"b'LED flash, panorama, HDR'",b'720p@30fps',,,b'',"b'Yes, dual speakers'",b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.1, LE'","b'Yes, with A-GPS, GLONASS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'","b'Li-Po 2200 mAh, removable'",,"b'White, Black, Gold'","b'SCC-U21, SCL-U31, SCL-L21, SCL-L01, SCL-L04, SCL-AL00, HW-SCL-L32, SCL-TL00'",b'About 90 EUR',,,"b'8 MP, f/2.0, AF'",,"b'Glass front, plastic back, plastic frame'",,b'eMMC 4.5',,,,,,,,,,,,,,,,,b'2 MP',,,,,,,,,,,,,,,b'Up to 300 h (3G)',,b'Up to 11 h (3G)',,,,
b'huawei',b'Huawei G8',b'https://fdn2.gsmarena.com/vv/bigpic/huawei-g8-.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'eMMC 4.5',b'HSDPA',"b'1, 3, 7, 8, 20'",,"b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2015, July. Released 2015, October'",b'Discontinued',b'152 x 76.5 x 7.5 mm (5.98 x 3.01 x 0.30 in)',b'167 (5.89 oz)',b'Hybrid Dual SIM',b'IPS LCD',"b'5.5 inches, 83.4 cm2 (~71.7% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~401 ppi density)'","b'Android 5.1 (Lollipop), upgradable to 6.0 (Marshmallow), EMUI 3.1'",b'Qualcomm MSM8939 Snapdragon 615 (28 nm)',b'Octa-core (4x1.5 GHz Cortex-A53 & 4x1.2 GHz Cortex-A53)',b'Adreno 405',b'microSDXC (uses shared SIM slot)',"b'16GB 2GB RAM, 32GB 3GB RAM'",,,"b'Dual-LED dual-tone flash, panorama, HDR'",b'1080p@30fps',,,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP, LE'","b'Yes, with A-GPS, GLONASS'",b'Yes',b'FM radio',b'microUSB 2.0',"b'Fingerprint (rear-mounted), accelerometer, proximity, compass'","b'Li-Ion 3000 mAh, non-removable'",,"b'Black, White, Gold'",b'RIO-AL00',b'About 330 EUR',,,"b'13 MP, f/2.0, 28mm (wide), AF, OIS'",,,,,,,b'Basemark OS II 2.0: 291Basemark X: 5147',"b'Contrast ratio: 1034 (nominal), 2.47(sunlight)'",b'Photo / Video',b'Voice 66dB / Noise 66dB / Ring 72dB',b'Endurance rating 71h',,b'Yes',b'Class 12',,,,,,,"b'5 MP, f/2.4, 22mm (wide)'",,,,,,,,,,,,,,,,,,,,,
b'huawei',b'Huawei MediaPad M2 8.0',b'https://fdn2.gsmarena.com/vv/bigpic/huawei-mediapad-m2.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - all versions',b'HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 - M2-802L',"b'HSDPA 850 / 900 / 1900 / 2100 - M2-801L, M2-803L'","b'1, 3, 7, 8, 20, 38, 40 - M2-801L'",,"b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2015, May. Released 2015, May'",b'Discontinued',b'214.8 x 124 x 7.8 mm (8.46 x 4.88 x 0.31 in)',b'330 g (11.64 oz)',b'Micro-SIM',b'IPS LCD',"b'8.0 inches, 185.6 cm2 (~69.7% screen-to-body ratio)'","b'1200 x 1920 pixels, 16:10 ratio (~283 ppi density)'","b'Android 5.1 (Lollipop), EMUI 3.1'",b'Kirin 930 (28 nm)',b'Octa-core (4x2.0 GHz Cortex A53 & 4x1.5 GHz Cortex-A53)',b'Mali-T628 MP4',b'microSDXC (dedicated slot)',"b'16GB 2GB RAM (Standard), 32GB 3GB RAM (Premium)'",b'TD-SCDMA - M2-803L',,b'LED flash',b'Yes',,,b'',"b'Yes, dual speakers'",b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot'","b'4.0, A2DP, EDR, LE'","b'Yes, with A-GPS, GLONASS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'","b'Li-Po 4800 mAh, non-removable'",,"b'Silver, Gold'",b'M2-801L',b'About 250 EUR',,,"b'8 MP, AF'",,,,b'Tuned by Harman Kardon',,,,,,,,,,,,,,,,,b'2 MP',,,,,,,,,,,,,,,,,,,,,
b'huawei',b'Huawei Y560',b'https://fdn2.gsmarena.com/vv/bigpic/huawei-y560.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)',b'eMMC 4.5',b'HSDPA 900 / 2100',"b'1, 3, 7, 8, 20'",,"b'HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2015, June. Released 2015, June'",b'Discontinued',b'135.9 x 67.7 x 10 mm (5.35 x 2.67 x 0.39 in)',b'141.5 g (5.01 oz)',"b'Single SIM (Micro-SIM) or Dual SIM (Micro-SIM, dual stand-by)'",b'IPS LCD',"b'4.5 inches, 55.8 cm2 (~60.7% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'","b'Android 5.1 (Lollipop), EMUI Lite 3.1'",b'Qualcomm MSM8909 Snapdragon 210 (28 nm)',b'Quad-core 1.1 GHz Cortex-A7',b'Adreno 304',b'microSDHC (dedicated slot)',b'8GB 1GB RAM',,,b'LED flash',b'720p@30fps',,,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP, LE'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 2000 mAh, removable'",,"b'Black, White, Pink, Blue'","b'Y560-U02, Y560-L01, Y560-L02, Y560-L03'",b'About 110 EUR',,,"b'5 MP, AF'",,,,,,,,,,,,,,,,,,,,,b'2 MP',,,,,,,,,,,,,,,,,,,,,
b'huawei',b'Huawei Y625',b'https://fdn2.gsmarena.com/vv/bigpic/huawei-y625.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'eMMC 4.5',b'HSDPA 900 / 2100',,,b'HSPA 21.1/5.76 Mbps',"b'2015, April. Released 2015, April'",b'Discontinued',b'142 x 72.6 x 9.6 mm (5.59 x 2.86 x 0.38 in)',b'160 g (5.64 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'",b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~66.8% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~196 ppi density)'","b'Android 4.4.2 (KitKat), EMUI Lite 2.3'",b'Qualcomm MSM8212 Snapdragon 200 (28 nm)',b'Quad-core 1.2 GHz Cortex-A7',b'Adreno 302',b'microSDHC (dedicated slot)',b'4GB 1GB RAM',,,b'LED flash',b'720p@30fps',,,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot'","b'4.0, A2DP, LE'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Po 2000 mAh, removable'",,"b'Black, White'","b'Y625-U32, Y625-U21, Y625-U51'",b'About 130 EUR',,,"b'8 MP, AF'",,,,,,,,,,,,,,,,,,,,,b'2 MP',,,,,,,,,,,,,,,b'Up to 310 h (2G) / Up to 250 h (3G)',,b'Up to 7 h 30 min (2G) / Up to 8 h 20 min (3G)',,,,
b'huawei',b'Huawei P8lite ALE-L04',b'https://fdn2.gsmarena.com/vv/bigpic/huawei-p8-lite1.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'eMMC 4.5',b'HSDPA 850 / 1700(AWS) / 1900 / 2100',"b'2, 4, 5, 12, 17'",,"b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2015, April. Released 2015, May'",b'Discontinued',b'143 x 70.6 x 7.7 mm (5.63 x 2.78 x 0.30 in)',b'131 g (4.62 oz)',"b'Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)'",b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~68.3% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'","b'Android 4.4.4 (KitKat), EMUI 3'",b'Qualcomm MSM8939 Snapdragon 615 (28 nm)',b'Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53)',b'Adreno 405',b'microSDXC (uses shared SIM slot)',b'16GB 2GB RAM',,,"b'Dual-LED flash, panorama, HDR'",b'1080p@30fps',,,b'720p',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP, EDR, LE'","b'Yes, with A-GPS, GLONASS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'","b'Li-Ion 2200 mAh, non-removable'",,"b'Black, White, Gold'",b'ALE-L04',b'About 180 EUR',,,"b'13 MP, AF'",,,,,,,b'Basemark X: 5062',"b'Contrast ratio: 802 (nominal), 2.078 (sunlight)'",,b'Voice 66dB / Noise 66dB / Ring 75dB',b'Endurance rating 61h',,,,,,,,,,b'5 MP',,,,,,,,,,,,,b'Noise-89.0dB / Crosstalk -74.2dB',,b'Up to 549 h (3G)',,b'Up to 17 h (3G)',,,,
b'huawei',b'Huawei P8lite',b'https://fdn2.gsmarena.com/vv/bigpic/huawei-p8-lite1.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 900 / 1900 / 2100',"b'3, 7, 8, 20'",,"b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2015, April. Released 2015, May'",b'Discontinued',b'143 x 70.6 x 7.7 mm (5.63 x 2.78 x 0.30 in)',b'131 g (4.62 oz)',"b'Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)'",b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~68.3% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'","b'Android 5.0.2 (Lollipop), upgradable to 6.0 (Marshmallow), EMUI 3.1'",b'Kirin 620 (28 nm)',b'Octa-core 1.2 GHz Cortex-A53',b'Mali-450MP4',b'microSDXC (uses shared SIM slot)',b'16GB 2GB RAM',,,"b'Dual-LED flash, panorama, HDR'",b'1080p@30fps',,,b'720p',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP, EDR, LE'","b'Yes, with A-GPS, GLONASS'",b'Yes',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'","b'Li-Ion 2200 mAh, non-removable'",,"b'Black, White, Gold'","b'ALE-L21, ALE-L02, hi6210sft, ALE-L23, ALE-UL00, ALE-21'",b'About 170 EUR',,,"b'13 MP, f/2.0, 27mm (wide), AF'",,"b'Glass front (Gorilla Glass 3), plastic back, plastic frame'",,,,,b'Basemark OS II 2.0: 691Basemark X: 3648',"b'Contrast ratio: 802 (nominal), 2.078 (sunlight)'",b'Photo / Video',b'Voice 66dB / Noise 66dB / Ring 75dB',b'Endurance rating 53h',,,,,,,,,,b'5 MP',,,,,,b'0.39 W/kg (head) \xc2\xa0 \xc2\xa0 1.02 W/kg (body)',,,,,,b'Corning Gorilla Glass 3',b'Noise-89.0dB / Crosstalk -74.2dB',,b'Up to 380 h (3G)',,b'Up to 11 h (3G)',,,,
b'huawei',b'Huawei P8max',b'https://fdn2.gsmarena.com/vv/bigpic/huawei-p8-max.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'24-bit/192kHz audio',b'HSDPA 850 / 900 / 1900 / 2100',b'LTE (unspecified)',,"b'HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps'","b'2015, April. Released 2015, July'",b'Discontinued',b'182.7 x 93 x 6.8 mm (7.19 x 3.66 x 0.27 in)',b'228 g (8.04 oz)',"b'Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)'",b'LTPS IPS LCD',"b'6.8 inches, 125.9 cm2 (~74.1% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~326 ppi density)'","b'Android 5.0.2/5.1.1 (Lollipop), upgradable to 6.0 (Marshmallow), EMUI'",b'Kirin 935 (28 nm)',b'Octa-core (4x2.2 GHz Cortex-A53 & 4x1.5 GHz Cortex-A53)',b'Mali-T628 MP4',b'microSDXC (uses shared SIM slot)',b'64GB 3GB RAM',,,"b'Dual-LED dual-tone flash, panorama, HDR'",b'1080p@30fps',,,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, DLNA, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS, GLONASS, BDS'",b'No',b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Accelerometer, gyro, proximity, compass'","b'Li-Po 4360 mAh, non-removable'",,"b'Luxurious Gold, Mystic Champagne, Titanium Grey'","b'DAV-701L, P8max'",b'About 400 EUR',,,"b'13 MP, f/2.0, AF, OIS'",,,,,,,,,,,,,,,,,,,,,b'5 MP',,,,,,,,,,,,b'Corning Gorilla Glass 3',,,,,,,,,
