Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,Single,Features,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Dual,Price,,Triple,Stand-by,Talk time,Features_1,Protection,_1,_1_1,Models,Build,GPRS,EDGE,Phonebook,Call records,Messaging,Games,Java,Dual_1,Music play,Infrared port,Keyboard,Browser,Alert types,Clock,Alarm,SAR EU,SAR,Stand-by_1,Talk time_1,128GB 6GB RAM,Languages,Quad,5G bands,Camera,Loudspeaker_1,Audio quality
b'gigabyte',b'Gigabyte GSmart Tuku T2',b'https://fdn2.gsmarena.com/vv/bigpic/gigabyte-gsmart-tuku-t2.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',,b'HSPA',"b'2013, July. Released 2013, July'",b'Discontinued',b'124 x 63.5 x 11.8 mm (4.88 x 2.5 x 0.46 in)',b'125 g (4.41 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'",b'TFT',"b'4.0 inches, 45.5 cm2 (~57.8% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'Android 4.0 (Ice Cream Sandwich)',b'Qualcomm MSM8225 Snapdragon S4 Play',b'Dual-core 1.0 GHz Cortex-A5',b'Adreno 203',b'microSDHC (dedicated slot)',b'4GB 512MB RAM',"b'5 MP, AF'",b'LED flash',b'Yes',b'VGA',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'3.0',"b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 1500 mAh, removable'",,"b'Black, White, Orange, Blue, Green'",,,,,b'Up to 225 h',b'Up to 7 h',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'gigabyte',b'Gigabyte GSmart Maya M1 v2',b'https://fdn2.gsmarena.com/vv/bigpic/Gigabyte-GSmart-Maya-M1-v2-new.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',,b'HSPA',"b'2013, June. Released 2013, July'",b'Discontinued',b'136 x 67 x 9.7 mm (5.35 x 2.64 x 0.38 in)',b'147 g (5.19 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'",b'IPS LCD',"b'4.5 inches, 55.8 cm2 (~61.3% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~245 ppi density)'",b'Android 4.2.1 (Jelly Bean)',b'Mediatek MT6589 (28 nm)',b'Quad-core 1.2 GHz Cortex-A7',b'PowerVR SGX544',b'microSDHC (dedicated slot)',b'4GB 1GB RAM',"b'8 MP, AF'",b'Dual-LED flash',b'Yes',b'2 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'3.0',"b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'","b'Li-Ion 1700 mAh, removable'",,"b'Gray, White, Red'",,b'About 200 EUR',,,b'Up to 500 h',b'Up to 4 h 30 min',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'gigabyte',b'Gigabyte GSmart Sierra S1',b'https://fdn2.gsmarena.com/vv/bigpic/GSmart-Sierra-new.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',,b'HSPA 42.2/11.5 Mbps',"b'2013, June. Released 2013, October'",b'Discontinued',b'145.5 x 72.5 x 8.9 mm (5.73 x 2.85 x 0.35 in)',b'168 g (5.93 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'",b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~65.3% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 4.2 (Jelly Bean)',b'Mediatek MT6589 (28 nm)',b'Quad-core 1.5 GHz Cortex-A7',b'PowerVR SGX544',b'microSDHC (dedicated slot)',b'4GB 1GB RAM',"b'13 MP, AF'",b'LED flash',b'1080p@30fps',b'2 MP',b'720p',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'3.0',"b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'","b'Li-Ion 2000 mAh, removable'",,b'Black/White',,b'About 220 EUR',,,b'Up to 600 h',b'Up to 4 h 30 min',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'gigabyte',b'Gigabyte GSmart Simba SX1',b'https://fdn2.gsmarena.com/vv/bigpic/GSmart-Simba-new.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',,b'HSPA',"b'2013, June. Released 2013, November'",b'Discontinued',b'144 x 73 x 9.5 mm (5.67 x 2.87 x 0.37 in)',b'165 g (5.82 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'",b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~65.6% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 4.2 (Jelly Bean)',b'Qualcomm MSM8230 Snapdragon 400 (28 nm)',b'Dual-core 1.4 GHz Krait',b'Adreno 305',b'microSDHC (dedicated slot)',b'4GB 1GB RAM',"b'13 MP, AF'",b'LED flash',b'Yes',b'2 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'3.0',"b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'","b'Li-Ion 1900 mAh, removable'",,b'Black/White',,b'About 260 EUR',b'HSDPA 850 / 2100',,,,,,b'eMMC 4.5',,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'gigabyte',b'Gigabyte GSmart Maya M1',b'https://fdn2.gsmarena.com/vv/bigpic/Gigabyte-GSmart-Maya-M1.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA',,b'HSPA 7.2/5.76 Mbps',"b'2013, April. Released 2013, April'",b'Discontinued',b'136 x 67 x 9.7 mm (5.35 x 2.64 x 0.38 in)',b'150.5 g (5.29 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'",b'IPS LCD',"b'4.5 inches, 55.8 cm2 (~61.3% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~245 ppi density)'",b'Android 4.1 (Jelly Bean)',b'Mediatek MT6577 (40 nm)',b'Dual-core 1.0 GHz Cortex-A9',b'PowerVR SGX531u',b'microSDHC (dedicated slot)',b'4GB 1GB RAM',"b'8 MP, AF'",b'Dual-LED flash',b'480p@30fps',b'2 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'3.0',"b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'","b'Li-Ion 1700 mAh, removable'",,"b'Brown, Brown/White, Brown/Red'",,b'About 220 EUR',,,b'Up to 300 h',b'Up to 4 h',,,,,,,b'Yes',b'Yes',,,,,,,,,,,,,,b'0.75 W/kg (head)',,,,,,,,,,
b'gigabyte',b'Gigabyte GSmart Rio R1',b'https://fdn2.gsmarena.com/vv/bigpic/Gigabyte-GSmart-Rio-R1.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA',,b'HSPA 7.2/0.384 Mbps',"b'2013, April. Released 2013, April'",b'Discontinued',b'124.2 x 63.8 x 10.5 mm (4.89 x 2.51 x 0.41 in)',b'130.5 g (4.59 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'",b'IPS LCD',"b'4.0 inches, 45.5 cm2 (~57.5% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'Android 4.0 (Ice Cream Sandwich)',b'Qualcomm MSM8225 Snapdragon S4 Play',b'Dual-core 1.0 GHz Cortex-A5',b'Adreno 203',b'microSDHC (dedicated slot)',b'4GB 512MB RAM',"b'5 MP, AF'",b'LED flash',b'720p',b'VGA',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'",b'3.0',"b'Yes, with A-GPS'",b'No',b'No',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 1500 mAh, removable'",,"b'Black, Black/White, Black/Blue, Black/Pink, Black/Yellow'",,b'About 150 EUR',,,b'Up to 135 h',b'Up to 5 h',,,,,,,b'Yes',b'Yes',,,,,,,,,,,,,,b'0.58 W/kg (head)',,,,,,,,,,
b'gigabyte',b'Gigabyte GSmart GS202',b'https://fdn2.gsmarena.com/vv/bigpic/gigabyte-gsmart-gs202.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',,b'HSPA 7.2/5.76 Mbps',"b'2012, December. Released 2012, December'",b'Discontinued',b'130.5 x 66.5 x 10.9 mm (5.14 x 2.62 x 0.43 in)',b'147.6 g (5.19 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'",b'IPS LCD',"b'4.3 inches, 52.6 cm2 (~60.6% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~217 ppi density)'",b'Android 4.0 (Ice Cream Sandwich)',b'Mediatek MT6577 (40 nm)',b'Dual-core 1.0 GHz Cortex-A9',b'PowerVR SGX531u',b'microSDHC (dedicated slot)',b'4GB 512MB RAM',"b'5 MP, AF'",b'LED flash',b'Yes',b'VGA',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'3.0',"b'Yes, with A-GPS'",b'No',b'No',b'microUSB 2.0',"b'Accelerometer, proximity, compass'","b'Li-Ion 1500 mAh, removable'",,"b'White, Brown'",,b'About 110 EUR',,,b'Up to 200 h',b'Up to 4 h',,,,,,,,,,,,,,,,,,,,,,b'0.24 W/kg (head)',,,,,,,,,,
b'gigabyte',b'Gigabyte GSmart G1362',b'https://fdn2.gsmarena.com/vv/bigpic/gigabyte-gsmart-g1362.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100 - SIM 1 only',,b'HSPA',"b'2012, August. Released 2012, September'",b'Discontinued',b'132.5 x 67.7 x 11 mm (5.22 x 2.67 x 0.43 in)',b'155 g (5.47 oz)',b'Dual SIM (Mini-SIM)',"b'TFT, 256K colors'","b'4.3 inches, 51.0 cm2 (~56.8% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~228 ppi density)'",b'Android 4.0 (Ice Cream Sandwich)',b'Qualcomm MSM8225 Snapdragon S4 Play',b'Dual-core 1.2 GHz Cortex-A5',b'Adreno 203',b'microSDHC (dedicated slot)',b'4GB 512MB RAM',"b'5 MP, AF'",b'LED flash',b'Yes',b'VGA',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'3.0',"b'Yes, with A-GPS'",,b'No',b'microUSB 2.0',"b'Accelerometer, proximity'",b'Removable Li-Ion 1550 mAh battery',,"b'Gray, White'",,b'About 210 EUR',b'HSDPA 850 / 2100 - SIM 1 only',,b'Up to 200 h',b'Up to 4 h 30 min',,,b'MP3/AAC+ player MP4/H.264 player Document viewer Photo viewer/editor Organizer Voice memo/dial Predictive text input',,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'gigabyte',b'Gigabyte GSmart G1355',b'https://fdn2.gsmarena.com/vv/bigpic/gigabyte-g1355.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100 - SIM 1 only',,b'HSPA',"b'2012, February. Released 2012, September'",b'Discontinued',b'129.8 x 69.8 x 11.5 mm (5.11 x 2.75 x 0.45 in)',b'168 g (5.93 oz)',b'Dual SIM (Mini-SIM)',"b'TFT, 256K colors'","b'4.3 inches, 52.6 cm2 (~58.1% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~217 ppi density)'",b'Android 2.3.4 (Gingerbread)',b'Qualcomm MSM7227T Snapdragon S1',b'800 MHz ARM 11',b'Adreno 200',b'microSDHC (dedicated slot)',b'1GB 512MB RAM',"b'5 MP, AF'",b'LED flash',b'Yes',,,b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'2.1, A2DP, EDR'","b'Yes, with A-GPS'",,b'No',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Removable Li-Ion 1500 mAh battery',,b'Gray',,b'About 190 EUR',b'HSDPA 850 / 2100 - SIM 1 only',,b'Up to 115 h',b'Up to 4 h 30 min',,,b'No',b'MP3/AAC+ player MP4/H.264 player Document viewer Photo viewer/editor Organizer Voice memo/dial Predictive text input',,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'gigabyte',b'Gigabyte GSmart G1345',b'https://fdn2.gsmarena.com/vv/bigpic/gigabyte-gsmart-g1345.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1',b'HSDPA 900 / 2100 - SIM 1 only',,b'HSPA',"b'2011, Q2'",b'Discontinued',b'120 x 62.5 x 13.9 mm (4.72 x 2.46 x 0.55 in)',b'123.3 g (4.34 oz)',"b'Dual SIM (Mini-SIM, no dual stand-by)'","b'TFT, 256K colors'","b'3.5 inches, 36.5 cm2 (~48.6% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~165 ppi density)'",b'Android 2.3 (Gingerbread)',b'Qualcomm MSM7227T Snapdragon S1',b'800 MHz ARM 11',b'Adreno 200',b'microSDHC (dedicated slot)',"b'512MB RAM, 512MB'","b'5 MP, AF'",b'LED flash',b'Yes',,,b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g, hotspot'","b'2.1, A2DP, EDR'","b'Yes, with A-GPS'",,b'No',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Removable Li-Ion 1500 mAh battery',,b'Black',,,b'GSM 850 / 900 / 1800 / 1900 - SIM 2',,b'Up to 115 h',b'Up to 4 h 30 min',,,b'HSDPA 850 / 2100 - SIM 1 only',b'MP3/AAC+ player MP4/H.264 player Document viewer Photo viewer/editor Organizer Voice memo Predictive text input',,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'gigabyte',b'Gigabyte GSmart G1342 Houston',b'https://fdn2.gsmarena.com/vv/bigpic/huawei-houston-g1342.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1',b'HSDPA 900 / 2100 - SIM 1 only',,b'HSPA',b'2011',b'Discontinued',b'121 x 62.5 x 12.5 mm (4.76 x 2.46 x 0.49 in)',b'120 g (4.23 oz)',b'Dual SIM (Mini-SIM)',"b'TFT, 256K colors'","b'3.5 inches, 36.5 cm2 (~48.2% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~165 ppi density)'",b'Android 4.0 (Ice Cream Sandwich)',b'Qualcomm MSM7225AA Snapdragon S1',b'800 MHz Cortex-A5',b'Adreno 200',b'microSDHC (dedicated slot)',b'1GB 512MB RAM',b'3.15 MP',,b'Yes',,,b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'3.0, A2DP, EDR'","b'Yes, with A-GPS'",,b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Removable Li-Ion 1500 mAh battery',,b'Black',,,b'GSM 850 / 900 / 1800 / 1900 - SIM 2',,b'Up to 115 h',b'Up to 4 h 30 min',,,b'HSDPA 850 / 2100 - SIM 1 only',b'MP3/AAC+ player MP4/H.264 player Document viewer Photo viewer/editor Organizer Voice memo/dial Predictive text input',,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'gigabyte',b'Gigabyte GSmart M3447',b'https://fdn2.gsmarena.com/vv/bigpic/Gigabyte-GSmart-M3447.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1',b'HSDPA 2100',,b'HSPA',b'2011. Released 2011',b'Discontinued',b'110 x 59 x 13 mm (4.33 x 2.32 x 0.51 in)',b'95 g (3.35 oz)',b'Dual SIM (Mini-SIM)',"b'TFT resistive touchscreen, 65K colors'","b'2.4 inches, 17.8 cm2 (~27.5% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,,b'MediaTek MT6268 246 MHz',,b'microSDHC (dedicated slot)',"b'64MB RAM, 128MB ROM'",b'2 MP',,b'Yes',b'Yes',b'',b'Yes',b'No',b'No',"b'2.1, A2DP, EDR'",b'No',,b'No',b'Proprietary',b'',b'Removable Li-Ion 900 mAh battery',,b'Black',,,b'GSM 850 / 900 / 1800 / 1900 - SIM 2',,b'Up to 450 h (2G) / Up to 200 h (3G)',b'Up to 4 h 30 min (2G) / Up to 4 h (3G)',,,b'MP3/eAAC+ player MP4/H.264 player Document viewer Photo viewer/editor Organizer Voice memo Predictive text input',,,,,,"b'Yes, Photocall'",b'Yes',"b'SMS, MMS, Email, Push Email, IM'",b'Yes',b'',,,,b'QWERTY',b'HTML',,,,,,,,,,,,,,
