Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,5G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,Quad,Features,Video,Single,Features_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Price,128GB 6GB RAM,Build,,Dual,Single_1,256GB 6GB RAM,Triple,_1,Protection,Dual_1,_1_1,Models,Talk time,Performance,Display,Camera,Loudspeaker_1,Audio quality,Battery life,Stand-by,SAR,SAR EU,Music play,GPRS,EDGE,Infrared port,Browser,Keyboard,Phonebook,Call records,Messaging,Games,Java,Alert types,Stand-by_1,Talk time_1
b'htc',b'HTC Desire 19+',b'https://fdn2.gsmarena.com/vv/bigpic/htc-desire-19-plus-.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1900 / 2100',"b'1, 2, 3, 5, 7, 8, 20, 28, 38, 40, 41'",,"b'HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps'","b'2019, June 11'","b'Available. Released 2019, August 07'",b'156.2 x 74.8 x 8.5 mm (6.15 x 2.94 x 0.33 in)',b'170 g (6.00 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'",b'IPS LCD',"b'6.2 inches, 95.9 cm2 (~82.1% screen-to-body ratio)'","b'720 x 1520 pixels, 19:9 ratio (~271 ppi density)'",b'Android 9 (Pie)',b'Mediatek MT6765 Helio P35 (12nm)',b'Octa-core (4x2.3 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53)',b'PowerVR GE8320',b'microSDXC (dedicated slot)',"b'64GB 4GB RAM, 128GB 6GB RAM'",,"b'Dual-LED dual-tone flash, HDR, panorama'",b'1080p@30fps',"b'16 MP, f/2.0, 27mm (wide), 1/3.06"", 1.0\xc2\xb5m'",b'HDR',b'1080p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'5.0, A2DP, LE'","b'Yes, with A-GPS, GLONASS, GALILEO, BDS'",b'Yes',b'FM radio',"b'USB Type-C 2.0, USB On-The-Go'","b'Fingerprint (rear-mounted), accelerometer, proximity, compass'","b'Li-Ion 3850 mAh, non-removable'",b'Charging 10W',"b'Star Can Blue, Jasmine White'",b'About 280 EUR',,,b'eMMC 5.1',,,,"b'13 MP, f/1.9, 26mm (wide), PDAF 8 MP, f/2.2, 13mm (ultrawide), 1/4.0"", 1.12\xc2\xb5m 5 MP, f/2.2, (depth)'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'htc',b'HTC Desire 12s',b'https://fdn2.gsmarena.com/vv/bigpic/htc-desire-12s-.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1900 / 2100',"b'1, 3, 5, 7, 8, 20, 28, 38, 40, 41'",,"b'HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps'","b'2018, December'","b'Available. Released 2018, December'",b'154.2 x 72.7 x 8.3 mm (6.07 x 2.86 x 0.33 in)',b'150 g (5.29 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'",b'IPS LCD',"b'5.7 inches, 83.8 cm2 (~74.8% screen-to-body ratio)'","b'720 x 1440 pixels, 18:9 ratio (~282 ppi density)'",b'Android 8.1 (Oreo)',b'Qualcomm MSM8940 Snapdragon 435 (28 nm)',b'Octa-core 1.4 GHz Cortex-A53',b'Adreno 505',b'microSDXC (dedicated slot)',"b'32GB 3GB RAM, 64GB 4GB RAM'",,"b'LED flash, HDR, panorama'",b'1080p@30fps',"b'13 MP, f/2.0, PDAF'",b'LED flash',b'1080p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS, GLONASS'",b'Yes',b'FM radio',b'microUSB 2.0',"b'Fingerprint (rear-mounted), accelerometer, proximity, compass'","b'Li-Ion 3075 mAh, non-removable'",,"b'Black, Silver, Red'",b'About 200 EUR',,,b'eMMC 5.1',,"b'13 MP, f/2.2'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'htc',b'HTC Exodus 1',b'https://fdn2.gsmarena.com/vv/bigpic/htc-exodus-1-new.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100',"b'4, 12, 17, 28, 20, 5, 8, 3, 1, 7, 32, 2, 13, 66, 39, 40, 38, 41'",,"b'HSPA 42.2/5.76 Mbps, LTE-A (5CA) Cat18 1200/150 Mbps'","b'2018, October 23'","b'Available. Released 2018, December 06'",b'156.6 x 73.9 x 8.7 mm (6.17 x 2.91 x 0.34 in)',b'188 g (6.63 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'",b'Super LCD6',"b'6.0 inches, 92.9 cm2 (~80.3% screen-to-body ratio)'","b'1440 x 2880 pixels, 18:9 ratio (~537 ppi density)'",b'Android 8.1 (Oreo)',b'Qualcomm SDM845 Snapdragon 845 (10 nm)',b'Octa-core (4x2.8 GHz Kryo 385 Gold & 4x1.7 GHz Kryo 385 Silver)',b'Adreno 630',b'No',b'128GB 6GB RAM',,"b'Dual-LED dual-tone flash, HDR'","b'4K@60fps, 1080p@60/240fps, 1080p@30fps (gyro-EIS), HDR, 24-bit/96kHz stereo sound rec.'",,"b'HDR, panorama'",b'1080p@30fps',"b'Yes, with stereo speakers'",b'No',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'5.0, A2DP, aptX HD, LE'","b'Yes, with A-GPS, GLONASS, GALILEO, BDS'",b'No',b'No',b'USB Type-C 3.1',"b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'","b'Li-Ion 3500 mAh, non-removable'","b'Fast charging 18W, 50% in 35 min (advertised) Quick Charge 3.0'",b'Black',b'About BTC 0.15/ETH 4.78(crypto curr)',,,b'IP68 dust/water resistant (up to 1.5m for 30 mins)',"b'12 MP, f/1.8, 1/2.55"", 1.4\xc2\xb5m, dual pixel PDAF, Laser AF, OIS 16 MP (12 MP effective), f/2.6, 1/3.1"", 1.0\xc2\xb5m, 2x optical zoom, AF'",,,,b'UFS 2.1',,"b'8 MP, f/2.0, 1/4"", 1.12\xc2\xb5m 8 MP, f/2.0, 1/4"", 1.12\xc2\xb5m'",b'Zion crypto wallet Secure Enclave Social Key Recovery (key sharding) dApps (decentralized apps)',,,,,,,,,,,,,,,,,,,,,,,,,
b'htc',b'HTC U12 life',b'https://fdn2.gsmarena.com/vv/bigpic/htc-u12-life.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM only)',b'HSDPA 850 / 900 / 1900 / 2100',"b'1, 2, 3, 4, 5, 7, 8, 12, 17, 20, 28, 32, 38, 40, 66'",,"b'HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat11 600/75 Mbps'","b'2018, August'","b'Available. Released 2018, September'",b'158.5 x 75.4 x 8.3 mm (6.24 x 2.97 x 0.33 in)',b'175 g (6.17 oz)',"b'Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)'",b'IPS LCD',"b'6.0 inches, 92.9 cm2 (~77.7% screen-to-body ratio)'","b'1080 x 2160 pixels, 18:9 ratio (~402 ppi density)'",b'Android 8.1 (Oreo)',b'Qualcomm SDM636 Snapdragon 636 (14 nm)',b'Octa-core (4x1.8 GHz Kryo 260 Gold & 4x1.6 GHz Kryo 260 Silver)',b'Adreno 509',b'microSDXC (uses shared SIM slot)',"b'64GB 4GB RAM, 128GB 6GB RAM'",,"b'Dual-LED flash, HDR, panorama'","b'4K@30fps, 1080p@30fps'","b'13 MP, f/2.0'","b'LED flash, HDR, panorama'",b'1080p@30fps',"b'Yes, with stereo speakers'",b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'5.0, A2DP, LE'","b'Yes, with A-GPS, GLONASS'",b'Yes',b'No',b'USB Type-C 2.0',"b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'","b'Li-Ion 3600 mAh, non-removable'",b'Charging 10W',"b'Moonlight Blue, Twilight Purple'",b'About 230 EUR',,"b'Glass front, plastic back, plastic frame'",b'eMMC 5.1',"b'16 MP, f/2.0, PDAF 5 MP, f/2.4, (depth)'",,,,,,,,"b'U12 life, 2Q6E1'",,,,,,,,,,,,,,,,,,,,,,,,
b'htc',b'HTC U12+',b'https://fdn2.gsmarena.com/vv/bigpic/htc-u12-plus-.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)',b'HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100',"b'1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 20, 28, 32, 38, 39, 49, 41, 66'",,"b'HSPA 42.2/5.76 Mbps, LTE-A (5CA) Cat18 1200/150 Mbps'","b'2018, May 23'","b'Available. Released 2018, June 29'",b'156.6 x 73.9 x 8.7 mm (6.17 x 2.91 x 0.34 in)',b'188 g (6.63 oz)',"b'Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)'","b'Super LCD6, HDR10'","b'6.0 inches, 92.9 cm2 (~80.3% screen-to-body ratio)'","b'1440 x 2880 pixels, 18:9 ratio (~537 ppi density)'","b'Android 8.0 (Oreo), upgradable to Android 9.0 (Pie), Sense UI'",b'Qualcomm SDM845 Snapdragon 845 (10 nm)',b'Octa-core (4x2.8 GHz Kryo 385 Gold & 4x1.7 GHz Kryo 385 Silver)',b'Adreno 630',b'microSDXC (uses shared SIM slot)',"b'64GB 6GB RAM, 128GB 6GB RAM'",,"b'Dual-LED dual-tone flash, HDR'","b'4K@60fps, 1080p@60/240fps, 1080p@30fps (gyro-EIS), HDR, 24-bit/96kHz stereo sound rec.'",,"b'HDR, panorama'",b'1080p@30fps',"b'Yes, with stereo speakers'",b'No',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot'","b'5.0, A2DP, aptX HD, LE'","b'Yes, with A-GPS, GLONASS, GALILEO, BDS'",b'Yes',b'No',b'USB Type-C 3.1',"b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'","b'Li-Ion 3500 mAh, non-removable'","b'Fast charging 18W, 50% in 35 min (advertised) Quick Charge 3.0'","b'Translucent Blue, Ceramic Black, Flame Red'",b'About 450 EUR',,"b'Glass front (Gorilla Glass 3), glass back, aluminum frame'",b'IP68 dust/water resistant (up to 1.5m for 30 mins) Pressure-sensitive buttons',"b'12 MP, f/1.8, 1/2.55"", 1.4\xc2\xb5m, dual pixel PDAF, Laser AF, OIS 16 MP (12 MP effective), f/2.6, 1/3.1"", 1.0\xc2\xb5m, 2x optical zoom, AF'",,,,b'32-bit/384kHz audio',b'Corning Gorilla Glass 3',"b'8 MP, f/2.0, 1/4"", 1.12\xc2\xb5m 8 MP, f/2.0, 1/4"", 1.12\xc2\xb5m'",,"b'U12, 2Q55100'",b'Up to 24 h (3G)',b'AnTuTu: 263696 (v7)GeekBench: 9001 (v4.4)GFXBench: 20fps (ES 3.1 onscreen)',"b'Contrast ratio: 1818:1 (nominal), 3.085 (sunlight)'",b'Photo / Video',b'Voice 77dB / Noise 73dB / Ring 99dB',b'Noise -93.7dB / Crosstalk -52.7dB',b'Endurance rating 64h',,,,,,,,,,,,,,,,,
b'htc',b'HTC Desire 12+',b'https://fdn2.gsmarena.com/vv/bigpic/htc-desire-12-plus.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1900 / 2100',"b'1, 3, 5, 7, 8, 20, 40'",,"b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2018, March 20'","b'Available. Released 2018, June 07'",b'158.2 x 76.6 x 8.4 mm (6.23 x 3.02 x 0.33 in)',b'157.5 g (5.57 oz)',"b'Hybrid Dual SIM (Nano-SIM, dual stand-by)'",b'IPS LCD',"b'6.0 inches, 92.9 cm2 (~76.7% screen-to-body ratio)'","b'720 x 1440 pixels, 18:9 ratio (~268 ppi density)'",b'Android 8.0 (Oreo)',b'Qualcomm SDM450 Snapdragon 450 (14 nm)',b'Octa-core 1.8 GHz Cortex-A53',b'Adreno 506',b'microSDXC (uses shared SIM slot)',b'32GB 3GB RAM',,"b'LED flash, HDR, panorama'",b'1080p@30fps',"b'8 MP, f/2.0'",,b'1080p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS, GLONASS'",b'No',b'FM radio',b'microUSB 2.0',"b'Fingerprint (rear-mounted), accelerometer, proximity, compass'","b'Li-Ion 2965 mAh, non-removable'",,"b'Black, Silver, Gold'",b'About 170 EUR',,,"b'1, 3, 5, 7, 8, 20, 28, 38, 40'","b'13 MP, f/2.2, PDAF 2 MP, (depth)'",,,,b'eMMC 5.1',,,,b'Desire 12',b'Up to 26 h (3G)',,,,,,,b'Up to 522 h (3G)',,,,,,,,,,,,,,,,
b'htc',b'HTC Desire 12',b'https://fdn2.gsmarena.com/vv/bigpic/htc-desire-12.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)',b'HSDPA 850 / 900 / 1900 / 2100',"b'1, 3, 5, 7, 8, 20, 28, 38, 40, 41 - Global'",,"b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2018, March'","b'Available. Released 2018, May'",b'148.5 x 70.8 x 8.2 mm (5.85 x 2.79 x 0.32 in)',b'137 g (4.83 oz)',"b'Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)'",b'IPS LCD',"b'5.5 inches, 78.1 cm2 (~74.2% screen-to-body ratio)'","b'720 x 1440 pixels, 18:9 ratio (~293 ppi density)'",b'Android 7.x (Nougat)',b'Mediatek MT6739 (28 nm)',b'Quad-core 1.3 GHz Cortex-A53',b'PowerVR GE8100',b'microSDXC (dedicated slot)',"b'16GB 2GB RAM, 32GB 3GB RAM'",,"b'LED flash, HDR, panorama'",b'1080p@30fps',"b'13 MP, f/2.2, PDAF'",,b'720p',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS, GLONASS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'","b'Li-Ion 2730 mAh, non-removable'",,"b'Cool Black, Warm Silver'",b'About 130 EUR',,,"b'2, 4, 5, 7, 12, 17, 28 - USA'",,"b'5 MP, f/2.4, 1/5"" 1.12\xc2\xb5m'",,,b'eMMC 5.1',,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'htc',b'HTC U11 Eyes',b'https://fdn2.gsmarena.com/vv/bigpic/htc-u11-eyes-.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1900 / 2100',"b'1, 2, 3, 4, 5, 7, 8, 12, 17, 20, 28, 32'",,"b'HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps'","b'2018, January'","b'Available. Released 2018, January'",b'157.9 x 75 x 8.5 mm (6.22 x 2.95 x 0.33 in)',b'185 g (6.53 oz)',"b'Hybrid Dual SIM (Nano-SIM, dual stand-by)'",b'Super LCD3',"b'6.0 inches, 92.9 cm2 (~78.4% screen-to-body ratio)'","b'1080 x 2160 pixels, 18:9 ratio (~402 ppi density)'","b'Android 8.0 (Oreo), Sense UI'",b'Qualcomm MSM8976 Snapdragon 652 (28 nm)',b'Octa-core',b'Adreno 510',b'microSDXC (uses shared SIM slot)',b'64GB 4GB RAM',,"b'Dual-LED dual-tone flash, HDR, panorama'","b'4K@30fps, 1080p@120fps'","b'12 MP, f/1.7, 1.4 \xce\xbcm, PDAF, OIS'",,b'1080p@30fps',b'Yes',b'No',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS, GLONASS, BDS'",b'Yes',b'No',b'USB Type-C 2.0',"b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'","b'Li-Ion 3930 mAh, non-removable'",b'Fast charging 18W Quick Charge 3.0',"b'Black, Red, Blue'",b'About 300 EUR',,,b'IP67 dust/water resistant (up to 1m for 30 mins)',"b'5 MP, f/2.2 5 MP'",,,,b'eMMC 5.1',b'Corning Gorilla Glass 3',,b'24-bit/192kHz audio',b'2Q4R100',,,,,,,,,,,,,,,,,,,,,,,,
b'htc',b'HTC U11+',b'https://fdn2.gsmarena.com/vv/bigpic/htc-u11-plus-.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)',b'HSDPA 850 / 900 / 1900 / 2100',"b'1, 3, 4, 5, 7, 8, 12, 17, 20, 28, 32, 38, 39, 40, 41'",,"b'HSPA 42.2/5.76 Mbps, LTE-A (4CA) Cat15 800/150 Mbps'","b'2017, November 02'","b'Available. Released 2017, November 22'",b'158.5 x 74.9 x 8.5 mm (6.24 x 2.95 x 0.33 in)',b'188 g (6.63 oz)',"b'Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)'",b'Super LCD6',"b'6.0 inches, 92.9 cm2 (~78.3% screen-to-body ratio)'","b'1440 x 2880 pixels, 18:9 ratio (~537 ppi density)'","b'Android 8.0 (Oreo), upgradable to Android 9.0 (Pie), Sense UI'",b'Qualcomm MSM8998 Snapdragon 835 (10 nm)',b'Octa-core (4x2.45 GHz Kryo & 4x1.9 GHz Kryo)',b'Adreno 540',b'microSDXC (uses shared SIM slot) - dual SIM model only',"b'64GB 4GB RAM, 128GB 6GB RAM'",,"b'Dual-LED dual-tone flash, HDR, panorama'","b'4K@30fps, 1080p@30/60/120fps, HDR, 24-bit/192kHz stereo sound rec.'","b'12 MP, f/1.7, 1/2.55"", 1.4\xc2\xb5m, dual pixel PDAF, OIS'","b'HDR, panorama'",b'1080p@30fps',"b'Yes, with stereo speakers'",b'No',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot'","b'5.0, A2DP, aptX HD, LE'","b'Yes, with A-GPS, GLONASS, BDS'",b'Yes',b'No',b'USB Type-C 3.1',"b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'","b'Li-Ion 3930 mAh, non-removable'",b'Fast charging 18W Quick Charge 3.0',"b'Translucent Black, Ceramic Black, Amazing Silver'",b'About 450 EUR',,"b'Glass front (Gorilla Glass 5), glass back, aluminum frame'",b'IP68 dust/water resistant (up to 1.5m for 30 mins)',,"b'8 MP, f/2.0'",,,b'24-bit/192kHz audio',b'Corning Gorilla Glass 5',,,"b'U11 plus, htc_2q4d100'",b'Up to 25 h (3G)',b'GeekBench: 6654 (v4.4)GFXBench: 13fps (ES 3.1 onscreen)',"b'Contrast ratio: 1626:1 (nominal), 2.556 (sunlight)'",b'Photo / Video',b'Voice 91dB / Noise 75dB / Ring 90dB',b'Noise -93.9dB / Crosstalk -94.0dB',b'Endurance rating 73h',,,,,,,,,,,,,,,,,
b'htc',b'HTC U11 Life',b'https://fdn2.gsmarena.com/vv/bigpic/htc-u11-life-r1.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)',b'HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100',"b'1, 2, 3, 4, 5, 7, 12, 13, 17, 20, 28, 66'",,"b'HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat11 600/75 Mbps'","b'2017, November'","b'Available. Released 2017, December'",b'149.1 x 72.9 x 8.1 mm (5.87 x 2.87 x 0.32 in)',b'142 g (5.01 oz)',"b'Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)'",b'Super LCD',"b'5.2 inches, 74.5 cm2 (~68.6% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~424 ppi density)'","b'Android 8.0 (Oreo), upgradable to Android 9.0 (Pie), Android One'",b'Qualcomm SDM630 Snapdragon 630 (14 nm)',b'Octa-core 2.2 GHz Cortex-A53',b'Adreno 508',b'microSDXC (dedicated slot) - single-SIM modelmicroSDXC (uses shared SIM slot) - dual-SIM model',"b'32GB 3GB RAM, 64GB 4GB RAM'",,"b'LED flash, HDR, panorama'","b'4K@30fps, 1080p@30fps'","b'16 MP, f/2.0, PDAF'","b'HDR, panorama'",b'1080p@30fps',b'Yes',b'No',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'5.0, A2DP, LE'","b'Yes, with A-GPS, GLONASS, BDS'",b'Yes',b'No',b'USB Type-C 2.0',"b'Fingerprint (front-mounted), accelerometer, gyro, proximity, compass'","b'Li-Ion 2600 mAh, non-removable'",,"b'Brilliant Black, Sapphire Blue, Ice White'",b'About 210 EUR',,"b'Glass front (Gorilla Glass 3), plastic back, plastic frame'",b'IP67 dust/water resistant (up to 1m for 30 mins)',,"b'16 MP, f/2.0, 27mm (wide), 1/3.06"", 1.0\xc2\xb5m'",,,b'24-bit/192kHz audio',b'Corning Gorilla Glass 3',,,b'U11 life',b'Up to 17 h (3G)',b'GeekBench: 4140 (v4.4)GFXBench: 5.3fps (ES 3.1 onscreen)',"b'Contrast ratio: 1529:1 (nominal), 3.108 (sunlight)'",b'Photo / Video',b'Voice 70dB / Noise 75dB / Ring 88dB',,b'Endurance rating 73h',b'Up to 670 h (3G)',,,,,,,,,,,,,,,,
b'htc',b'HTC U11',b'https://fdn2.gsmarena.com/vv/bigpic/htc-u11.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)',b'HSDPA 850 / 900 / 1900 / 2100',"b'1, 3, 4, 5, 7, 8, 12, 17, 20, 28, 32, 38, 39, 40, 41'",,"b'HSPA 42.2/5.76 Mbps, LTE-A (4CA) Cat16 1024/75 Mbps'","b'2017, May 16'","b'Available. Released 2017, June 10'",b'153.9 x 75.9 x 7.9 mm (6.06 x 2.99 x 0.31 in)',b'169 g (5.96 oz)',"b'Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)'",b'Super LCD5',"b'5.5 inches, 83.4 cm2 (~71.4% screen-to-body ratio)'","b'1440 x 2560 pixels, 16:9 ratio (~534 ppi density)'","b'Android 7.1 (Nougat), upgradable to Android 9.0 (Pie), Sense UI'",b'Qualcomm MSM8998 Snapdragon 835 (10 nm)',b'Octa-core (4x2.45 GHz Kryo & 4x1.9 GHz Kryo)',b'Adreno 540',b'microSDXC (uses shared SIM slot) - dual SIM model only',"b'64GB 4GB RAM, 128GB 6GB RAM'",,"b'Dual-LED dual-tone flash, HDR, panorama'","b'4K@30fps, 1080p@30/60/120fps, HDR, 24-bit/192kHz stereo sound rec.'","b'12 MP, f/1.7, 1/2.55"", 1.4\xc2\xb5m, dual pixel PDAF, 5-axis OIS'",,b'1080p@30fps',"b'Yes, with stereo speakers'",b'No',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot'","b'4.2, A2DP, LE (5.0 after SW update)'","b'Yes, with A-GPS, GLONASS, BDS'",b'Yes',b'No',b'USB Type-C 3.1',"b'Fingerprint (front-mounted), accelerometer, gyro, proximity, compass'","b'Li-Ion 3000 mAh, non-removable'",b'Fast charging 18W Quick Charge 3.0',"b'Amazing Silver, Sapphire Blue, Brilliant Black, Ice White, Solar Red'",b'About 300 EUR',,"b'Glass front (Gorilla Glass 5), glass back, aluminum frame'",b'IP67 dust/water resistant (up to 1m for 30 mins)',,"b'16 MP, f/2.0, 27mm (wide), 1/3.06"", 1.0\xc2\xb5m'",,,b'24-bit/192kHz audio',b'Corning Gorilla Glass 5',,,"b'U11, HTV33, 2PZC100, 2PZC5, 601HT'",b'Up to 24 h 30 min (3G)',b'GeekBench: 6393 (v4.4)GFXBench: 13fps (ES 3.1 onscreen)',,b'Photo / Video',b'Voice 68dB / Noise 73dB / Ring 79dB',b'Noise -94.1 / Crosstalk -94.5',b'Endurance rating 73h',b'Up to 336 h (3G)',,,,,,,,,,,,,,,,
b'htc',b'HTC One X10',b'https://fdn2.gsmarena.com/vv/bigpic/htc-one-x10.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)',b'HSDPA 850 / 900 / 1900 / 2100',"b'1, 3, 5, 7, 8, 20, 28, 38, 40'",,"b'HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps'","b'2017, April'","b'Available. Released 2017, July'",b'152.9 x 75.6 x 8.2 mm (6.02 x 2.98 x 0.32 in)',b'175 g (6.17 oz)',"b'Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)'",b'Super LCD',"b'5.5 inches, 83.4 cm2 (~72.1% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~401 ppi density)'",b'Android OS',b'Mediatek MT6755 Helio P10 (28 nm)',b'Octa-core (4x1.8 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53)',b'Mali-T860MP2',b'microSDXC',b'32GB 3GB RAM',,"b'Dual-LED dual-tone flash, HDR, panorama'",b'1080p@30fps',"b'16 MP, f/2.0, 26mm (wide), AF'",,b'1080p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n, Wi-Fi Direct, DLNA, hotspot'","b'4.2, A2DP'","b'Yes, with A-GPS, GLONASS'",b'No',b'FM radio',b'microUSB 2.0',"b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'","b'Li-Ion 4000 mAh, non-removable'",,"b'Black, Silver'",b'About 200 EUR',,,b'eMMC 5.1',,"b'8 MP, f/2.2, 23mm (wide), 1/4"", 1.12\xc2\xb5m'",,,,b'Corning Gorilla Glass (unspecified version)',,,"b'One X10, 2PXH3'",b'Up to 25 h 30 min (3G)',,,,,,,b'Up to 744 h (3G)',,,,,,,,,,,,,,,,
