Brand,Model Name,Model Image,Technology,2G bands,3G bands,,4G bands,_1,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,Quad,Features,Video,Single,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Models,Price,64GB 4GB RAM,128GB 4GB RAM,_1_1,Build,Single_1,Features_1,4GB 512MB RAM,5G bands,Protection,Dual,Phonebook,Call records,Messaging,Games,Java,SAR,SAR EU,128MB 64MB RAM,Triple,32GB 3GB RAM,64GB 3GB RAM,32GB 2GB RAM,16GB 2GB RAM,GPRS,EDGE,Stand-by,Talk time,128GB 8GB RAM,64GB 6GB RAM,64GB 8GB RAM,16GB 1GB RAM,16MB 8MB RAM,Performance,Display,Camera,Loudspeaker_1,Audio quality,Battery life,128GB 6GB RAM,4GB 512MB,Five,8GB 1GB RAM,Music play,Stand-by_1,Talk time_1,16GB 3GB RAM,Keyboard,Browser,Infrared port,Alert types,Languages,Clock,Alarm
b'nokia',b'Nokia Asha 308',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-asha-308.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,b'GSM 850 / 1900 - SIM 1 & SIM 2',,b'No',,"b'2012, September. Released 2012, October'",b'Discontinued',"b'109.9 x 54 x 13 mm, 67 cc (4.33 x 2.13 x 0.51 in)'",b'104 g (3.67 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'","b'TFT, 65K colors'","b'3.0 inches, 25.6 cm2 (~43.2% screen-to-body ratio)'","b'240 x 400 pixels, 5:3 ratio (~155 ppi density)'",,,,,"b'microSDHC (dedicated slot), 2 GB included'",b'20MB 128MB ROM 64MB RAM',,,b'176x144@13fps',b'2 MP',,b'Yes',b'Yes',b'No',b'3.0',b'No',b'No',"b'Stereo FM radio, RDS, recording'",b'microUSB 2.0',b'Accelerometer',"b'Li-Ion 1110 mAh, removable (BL-4U)'",,"b'Black, Golden light'",,b'About 70 EUR',,,b'SNS integration MP4/H.264/WMV player MP3/WAV/WMA/AAC+ player Organizer Voice memo Predictive text input',,,,,,b'Scratch-resistant glass',,"b'1000 entries, Photocall'",b'Yes',"b'SMS, MMS, Email, IM'",b'Yes + downloadable',"b'Yes, MIDP 2.1'",,b'0.93 W/kg (head)',,,,,,,b'Up to 85.6 kbps',b'Up to 236.8 kbps',b'Up to 600 h',b'Up to 17 h',,,,,,,b'Contrast ratio: 938:1 (nominal) / 1.911:1 (sunlight)',,b'Voice 81dB / Noise 71dB / Ring 75dB',b'Noise -81.5dB / Crosstalk -78.2dB',,,,,,b'Up to 54 h',,,,,,,,,,
b'nokia',b'Nokia Lumia 920',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-920.jpg',b'GSM / HSPA / LTE',"b'GSM 850 / 900 / 1800 / 1900 - RM-821, RM-820'","b'HSDPA 850 / 900 / 1900 / 2100 - RM-821, RM-820'","b'4, 17 - RM-820 (AT&T)'","b'1, 3, 7, 8, 20 - RM-821'",b'PureMotion HD+ ClearBlack display',"b'HSPA 42.2/5.76 Mbps, LTE Cat3 100/50 Mbps'","b'2012, September. Released 2012, November'",b'Discontinued',"b'130.3 x 70.8 x 10.7 mm, 99 cc (5.13 x 2.79 x 0.42 in)'",b'185 g (6.53 oz)',b'Micro-SIM',b'IPS LCD',"b'4.5 inches, 57.6 cm2 (~62.5% screen-to-body ratio)'","b'768 x 1280 pixels, 5:3 ratio (~332 ppi density)'","b'Microsoft Windows Phone 8, upgradable to 8.1'",b'Qualcomm MSM8960 Snapdragon S4 Plus',b'Dual-core 1.5 GHz Krait',b'Adreno 225',b'No',b'32GB 1GB RAM',,"b'Carl Zeiss optics, dual-LED flash'",b'1080p@30fps',"b'8 MP, f/2.0, 26mm (wide), 1/3"", AF, OIS'",b'720p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n, dual-band, DLNA, hotspot'","b'4.0, A2DP, EDR, LE/ aptX after WP8 Denim update'","b'Yes, with A-GPS, GLONASS'",b'Yes',b'FM radio',b'microUSB 2.0',"b'Accelerometer, gyro, proximity, compass'",b'Non-removable Li-Ion 2000 mAh battery (BP-4GW)',b'Qi wireless charging',"b'Black, Gray, Red, Yellow, White'",,b'About 210 EUR',,,,,b'1.3 MP',,,,b'Corning Gorilla Glass 2',,,,,,,b'1.08 W/kg (head) \xc2\xa0 \xc2\xa0 0.91 W/kg (body)',b'0.70 W/kg (head)',,,,,,,,,b'Up to 400 h (2G) / Up to 400 h (3G)',b'Up to 17 h (2G) / Up to 10 h (3G)',,,,,,,b'Contrast ratio: 1065:1 (nominal) / 2.107:1 (sunlight)',b'Photo / Video',b'Voice 61dB / Noise 64dB / Ring 65dB',b'Noise -78.9dB / Crosstalk -75.0dB',b'Endurance rating 44h',,,,,b'Up to 67 h',,,,,,,,,,
b'nokia',b'Nokia Lumia 820',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-820.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 900 / 1900 / 2100',b'Nokia ClearBlack display',"b'1, 3, 7, 8, 20'",,"b'HSPA 42.2/5.76 Mbps, LTE Cat3 100/50 Mbps'","b'2012, September. Released 2012, November'",b'Discontinued',"b'123.8 x 68.5 x 9.9 mm, 83.5 cc (4.87 x 2.70 x 0.39 in)'",b'160 g (5.64 oz)',b'Micro-SIM',b'AMOLED',"b'4.3 inches, 52.6 cm2 (~62.1% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~217 ppi density)'","b'Microsoft Windows Phone 8, upgradable to 8.1'",b'Qualcomm MSM8960 Snapdragon S4 Plus',b'Dual-core 1.5 GHz Krait',b'Adreno 225',b'microSDXC (dedicated slot)',b'8GB 1GB RAM',,"b'Carl Zeiss optics, dual-LED flash'",b'1080p@30fps',"b'8 MP, AF'",b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct'","b'4.0, A2DP, EDR, LE/ aptX after WP8 Denim update'","b'Yes, with A-GPS, GLONASS'",b'Yes',b'FM radio',b'microUSB 2.0',"b'Accelerometer, gyro, proximity, compass'",b'Removable Li-Ion 1650 mAh battery (BP-5T)',,"b'Black, Gray, Red, Yellow, White, Blue, Violet'",,b'About 170 EUR',,,,,b'VGA',,,,,,,,,,,b'1.37 W/kg (head) \xc2\xa0 \xc2\xa0 0.71 W/kg (body)',b'0.79 W/kg (head)',,,,,,,,,b'Up to 330 h (2G) / Up to 330 h (3G)',b'Up to 14 h (2G) / Up to 8 h (3G)',,,,,,,b'Contrast ratio: Infinite (nominal) / 2.193:1 (sunlight)',b'Photo / Video',b'Voice 67dB / Noise 66dB / Ring 70dB',b'Noise -82.2dB / Crosstalk -81.4dB',b'Endurance rating 40h',,,,,b'Up to 55 h',,,,,,,,,,
b'nokia',b'Nokia Asha 311',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-asha-311.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 900 / 1700 / 1900 / 2100',b'No',,b'SNS integration MP4/H.264/WMV player MP3/WAV/WMA/AAC player Organizer Voice memo Predictive text input',b'HSPA 14.4/5.76 Mbps',"b'2012, June. Released 2012, August'",b'Discontinued',"b'106 x 52 x 12.9 mm, 64 cc (4.17 x 2.05 x 0.51 in)'",b'95 g (3.35 oz)',b'Mini-SIM',"b'TFT, 65K colors'","b'3.0 inches, 25.6 cm2 (~46.5% screen-to-body ratio)'","b'240 x 400 pixels, 5:3 ratio (~155 ppi density)'",,,b'1.0 GHz',,b'microSDHC (dedicated slot)',b'140MB 256MB ROM 128MB RAM',,,b'480p@25fps',b'3.15 MP',,b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',"b'2.1, EDR'",b'No',,"b'Stereo FM radio, RDS'","b'microUSB 2.0, USB On-The-Go'","b'Accelerometer, proximity'",b'Removable Li-Ion 1110 mAh battery (BL-4U)',,"b'Dark Grey, Rose Red, Blue, Brown, Sand White'",,b'About 80 EUR',,,,"b'Glass front (Gorilla Glass), plastic back, plastic frame'",,,,,b'Corning Gorilla Glass',,"b'Yes, Photocall'",b'Yes',"b'SMS, MMS, Email, IM'",b'Yes + downloadable',b'Yes',b'1.09 W/kg (head) \xc2\xa0 \xc2\xa0 0.79 W/kg (body)',b'1.37 W/kg (head)',,,,,,,,,b'Up to 696 h (2G) / Up to 744 h (3G)',b'Up to 14 h (2G) / Up to 6 h (3G)',,,,,,,,,,,,,,,,b'Up to 40 h',,,,,,,,,,
b'nokia',b'Nokia Asha 306',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-asha-306.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900',,b'No',,b'SNS integration MP4/H.264/WMV player MP3/WAV/WMA/AAC player Organizer Voice memo Predictive text input',,"b'2012, June. Released 2012, July'",b'Discontinued',"b'110.3 x 53.8 x 12.8 mm, 66 cc (4.34 x 2.12 x 0.50 in)'",b'96 g (3.39 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 65K colors'","b'3.0 inches, 25.6 cm2 (~43.2% screen-to-body ratio)'","b'240 x 400 pixels, 5:3 ratio (~155 ppi density)'",,,,,"b'microSDHC (dedicated slot), 2 GB included'",b'10MB 64MB ROM 32MB RAM',,,b'176x144@10fps',b'2 MP',,b'Yes',b'Yes',b'Wi-Fi 802.11 b/g',"b'2.1, EDR'",b'No',,"b'Stereo FM radio, RDS'",b'microUSB 2.0',b'Accelerometer',b'Removable Li-Ion 1110 mAh battery (BL-4U)',,"b'Silver White, Red, Mid Blue, Dark Grey'",,b'About 70 EUR',,,,,,,,,,,"b'Yes, Photocall'",b'Yes',"b'SMS, MMS, Email, IM'",b'Yes + downloadable',b'Yes',b'1.06 W/kg (head) \xc2\xa0 \xc2\xa0 0.80 W/kg (body)',b'0.69 W/kg (head)',,,,,,,b'Yes',b'Yes',b'Up to 600 h',b'Up to 14 h',,,,,,,,,,,,,,,,b'Up to 40 h',,,,,,,,,,
b'nokia',b'Nokia Asha 305',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-asha-305.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,b'No',,b'SNS integration MP4/H.264/WMV player MP3/WAV/WMA/AAC player Organizer Voice memo Predictive text input',,"b'2012, June. Released 2012, July'",b'Discontinued',"b'110.3 x 53.8 x 12.8 mm, 66 cc (4.34 x 2.12 x 0.50 in)'",b'98 g (3.46 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'","b'TFT resistive touchscreen, 65K colors'","b'3.0 inches, 25.6 cm2 (~43.2% screen-to-body ratio)'","b'240 x 400 pixels, 5:3 ratio (~155 ppi density)'",,,,,"b'microSDHC (dedicated slot), 2 GB included'",b'10MB 64MB ROM 32MB RAM',,,b'176x144@10fps',b'2 MP',,b'Yes',b'Yes',b'No',"b'2.1, EDR'",b'No',,"b'Stereo FM radio, RDS'",b'microUSB 2.0',b'Accelerometer',b'Removable Li-Ion 1110 mAh battery (BL-4U)',,"b'Silver White, Red, Mid Blue, Dark Grey'",,b'About 70 EUR',,,,,,,,,,,"b'Yes, Photocall'",b'Yes',"b'SMS, MMS, Email, IM'",b'Yes + downloadable',b'Yes',,b'1.20 W/kg (head)',,,,,,,b'Yes',b'Yes',b'Up to 528 h',b'Up to 14 h',,,,,,,b'Contrast ratio: 955 (nominal) / 1.178:1 (sunlight)',,b'Voice 77dB / Noise 73dB / Ring 81dB',b'Noise -85.2dB / Crosstalk -82.8dB',,,,,,b'Up to 40 h',,,,,,,,,,
b'nokia',b'Nokia 113',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-113.jpg',b'GSM',b'GSM 900 / 1800',,b'No',,b'MP3/WMA/AAC player MP4/H.264 player Organizer Voice memo',,"b'2012, May. Released 2012, September'",b'Discontinued',b'110 x 46 x 14.8 mm (4.33 x 1.81 x 0.58 in)',b'77 g (2.72 oz)',b'Mini-SIM',"b'TFT, 65K colors'","b'1.8 inches, 10.2 cm2 (~20.2% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',,,,,b'microSDHC (dedicated slot)',b'16MB',,,b'176x144',b'VGA',,b'Yes',b'Yes',b'No',"b'2.1, EDR'",b'No',,"b'Stereo FM radio, RDS, recording'",b'',b'',b'Removable Li-Ion 800 mAh battery (BL-5CB)',,"b'Black, Magenta, Lime Green, Cyan'",,b'About 70 EUR',,,,,,,,,,,b'1000 entries',b'Yes',"b'SMS(threaded view), MMS, Email, IM'",b'Yes',b'Yes',,b'1.46 W/kg (head)',,,,,,,b'Yes',b'Yes',b'Up to 792 h',b'Up to 7 h 50 min',,,,,,,,,,,,,,,,,,,,,,,,,,
b'nokia',b'Nokia 112',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-112.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,b'No',,b'MP3/WMA/AAC player MP4/H.264 player Organizer Voice memo',,"b'2012, May. Released 2012, September'",b'Discontinued',"b'110.4 x 46.9 x 15.4 mm, 67 cc (4.35 x 1.85 x 0.61 in)'",b'85.5 g (3.00 oz)',b'Dual SIM (Mini-SIM)',"b'TFT, 65K colors'","b'1.8 inches, 10.2 cm2 (~19.7% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',,,,,b'microSDHC (dedicated slot)',b'16MB',,,b'176x144',b'VGA',,b'Yes',b'Yes',b'No',"b'2.1, EDR'",b'No',,"b'Stereo FM radio, RDS, recording'",b'',b'',b'Removable Li-Ion 1400 mAh battery (BL-6C)',,"b'Dark Grey, White, Red, Cyan'",,b'About 80 EUR',,,,,,,,,,,b'1000 entries',b'Yes',"b'SMS(threaded view), MMS, Email, IM'",b'Yes',b'Yes',,b'1.30 W/kg (head)',,,,,,,b'Yes',b'Yes',b'Up to 840 h',b'Up to 14 h',,,,,,,,,,,,,,,,b'Up to 27 h',,,,,,,,,,
b'nokia',b'Nokia 111',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-111.jpg',b'GSM',b'GSM 900 / 1800',,b'GSM 850 / 1900',,b'No',,"b'2012, May. Released 2012, September'",b'Discontinued',"b'110 x 46 x 14.8 mm, 63 cc (4.33 x 1.81 x 0.58 in)'",b'77 g (2.72 oz)',b'Mini-SIM',"b'TFT, 65K colors'","b'1.8 inches, 10.2 cm2 (~20.2% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',,,,,b'microSDHC (dedicated slot)',b'10MB',,,b'176x144',b'VGA',,b'Yes',b'Yes',b'No',"b'2.1, EDR'",b'No',,"b'Stereo FM radio, RDS, recording'",b'',b'',b'Removable Li-Ion 800 mAh battery (BL-5CB)',,"b'Black, Magenta, Lime Green, Cyan'",,b'About 50 EUR',,,b'MP3/WMA/AAC player MP4/H.264 player Organizer Voice memo',,,,,,,,b'1000 entries',b'Yes',"b'SMS(threaded view), MMS, Email, IM'",b'Yes',b'Yes',b'1.10 W/kg (head) \xc2\xa0 \xc2\xa0 0.64 W/kg (body)',b'0.78 W/kg (head)',,,,,,,b'Yes',b'Yes',b'Up to 792 h',b'Up to 7 h 50 min',,,,,,,,,,,,,,,,b'Up to 21 h',,,,,,,,,,
b'nokia',b'Nokia 110',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-110.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,b'No',,b'MP3/WMA/AAC player MP4/H.264 player Organizer Voice memo',,"b'2012, May. Released 2012, June'",b'Discontinued',"b'110 x 46 x 14.5 mm, 63 cc (4.33 x 1.81 x 0.57 in)'",b'80 g (2.82 oz)',b'Dual SIM (Mini-SIM)',"b'TFT, 65K colors'","b'1.8 inches, 10.2 cm2 (~20.2% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',,,,,b'microSDHC (dedicated slot)',b'10MB',,,b'176x144@15fps',b'VGA',,b'Yes',b'Yes',b'No',"b'2.1, EDR'",b'No',,"b'Stereo FM radio, RDS, recording'",b'',b'',b'Removable Li-Ion 1020 mAh battery (BL-5C)',,"b'Black, Magenta, Lime Green, Cyan'",,b'About 40 EUR',,,,,,,,,,,b'1000 entries',b'Yes',"b'SMS(threaded view), MMS, Email, IM'",b'Yes',b'Yes',,b'1.46 W/kg (head)',,,,,,,b'Yes',b'Yes',b'Up to 636 h',b'Up to 10 h 30 min',,,,,,,,,,,,,,,,b'Up to 27 h',,,,,,,,,,
b'nokia',b'Nokia Lumia 610 NFC',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-610-nfc.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 900 / 1900 / 2100',b'No',,b'MP3/WAV/eAAC+/WMA player MP4/H.264/WMV player Document viewer Video/photo editor',b'HSPA 7.2/5.76 Mbps',"b'2012, April. Released 2012, September'",b'Discontinued',"b'119 x 62 x 12 mm, 77.6 cc (4.69 x 2.44 x 0.47 in)'",b'135 g (4.62 oz)',b'Micro-SIM',"b'TFT, 65K colors'","b'3.7 inches, 39.0 cm2 (~52.8% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~252 ppi density)'",b'Microsoft Windows Phone 7.5 Mango',b'Qualcomm MSM7227A Snapdragon S1',b'800 MHz ARM Cortex-A5',b'Adreno 200',b'No',b'8GB 256MB RAM',,b'LED flash',b'480p@30fps',"b'5 MP, AF'",,b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',"b'2.1, A2DP, EDR'","b'Yes, with A-GPS'",b'Yes',"b'Stereo FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Removable Li-Ion 1300 mAh battery (BP-3L)',,"b'Black, white'",,b'About 110 EUR',,,,,,,,,b'Corning Gorilla Glass',,,,,,,,b'0.75 W/kg (head)',,,,,,,,,b'Up to 670 h (2G) / Up to 720 h (3G)',b'Up to 10 h 30 min (2G) / Up to 9 h 30 min (3G)',,,,,,,,,,,,,,,,b'Up to 35 h',,,,,,,,,,
b'nokia',b'Nokia 103',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-103.jpg',b'GSM',b'GSM 900 / 1800',,b'Flashlight',,b'No',,"b'2012, April. Released 2012, Q4'",b'Discontinued',b'107.2 x 45.1 x 15.3 mm (4.22 x 1.78 x 0.60 in)',b'76.6 g (2.68 oz)',b'Mini-SIM',b'Monochrome graphic',"b'1.36 inches, 5.6 cm2 (~11.6% screen-to-body ratio)'",b'96 x 68 pixels (~87 ppi density)',,,,,b'No',,,,,,,b'Yes',b'Yes',b'No',b'No',b'No',,b'Stereo FM radio',b'No',b'',b'Removable Li-Ion 800 mAh battery (BL-5CB)',,b'Blue/Orange',,b'About 10 EUR',,,,,,,,,,,b'500 entries',b'Yes',b'SMS',b'Yes',b'No',,b'1.15 W/kg (head)',,,,,,,b'No',b'No',b'Up to 648 h',b'Up to 11 h',,,,,,,,,,,,,,,,,,,,,,,,,,
b'nokia',b'Nokia 808 PureView',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-808-pureview.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 900 / 1700 / 1900 / 2100',b'Nokia ClearBlack display',,b'HDMI port',b'HSPA 14.4/5.76 Mbps',"b'2012, February. Released 2012, June'",b'Discontinued',"b'123.9 x 60.2 x 13.9 mm, 95.5 cc (4.88 x 2.37 x 0.55 in)'",b'169 g (5.96 oz)',b'Micro-SIM',b'AMOLED',"b'4.0 inches, 44.1 cm2 (~59.1% screen-to-body ratio)'","b'360 x 640 pixels, 16:9 ratio (~184 ppi density)'",b'Nokia Belle OS',,b'1.3 GHz ARM 11',b'Broadcom BCM2763',b'microSDHC (dedicated slot)',b'16GB 512MB RAM',,"b'Carl Zeiss optics, Xenon flash'","b'1080p@30fps, 4x lossless digital zoom'","b'41 MP (38 MP effective), f/2.4, 1/1.2"", AF'",b'VGA@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, DLNA, UPnP technology'","b'3.0, A2DP'","b'Yes, with A-GPS'",b'Yes',"b'Stereo FM radio, RDS; FM transmitter'","b'microUSB 2.0, USB On-The-Go'","b'Accelerometer, proximity, compass'",b'Removable Li-Ion 1400 mAh battery (BV-4D)',,"b'Black, White, Red'",,b'About 280 EUR',,,,,b'VGA',,,,b'Corning Gorilla Glass',,,,,,,b'1.21 W/kg (head) \xc2\xa0 \xc2\xa0 1.46 W/kg (body)',b'1.23 W/kg (head)',,,,,,,,,b'Up to 465 h (2G) / Up to 540 h (3G)',b'Up to 11 h (2G) / Up to 6 h 50 min (3G)',,,,,,,b'Contrast ratio: Infinite (nominal) / 4.698:1 (sunlight)',b'Photo / Video',b'Voice 71dB / Noise 64dB / Ring 78dB',b'Noise -89.7dB / Crosstalk -89.0dB',b'Endurance rating 34h',,,,,,,,,,,,,,,
b'nokia',b'Nokia 800c',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-800c.jpg',b'GSM / CDMA / EVDO',b'CDMA 800 / 1900',b'CDMA2000 1xEV-DO',b'GSM 850 / 900 / 1800 / 1900',,b'Nokia ClearBlack display',b'EV-DO Rev.A 3.1 Mbps',"b'2012, March. Released 2012, September'",b'Discontinued',"b'116.5 x 61.2 x 12.1 mm, 76 cc (4.59 x 2.41 x 0.48 in)'",b'142 g (5.01 oz)',b'Micro-SIM',b'AMOLED',"b'3.7 inches, 39.0 cm2 (~54.7% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~252 ppi density)'",b'Microsoft Windows Phone 7.5 Mango',b'Qualcomm MSM8655T Snapdragon S2',b'1.4 GHz Scorpion',b'Adreno 205',b'No',b'16GB 512MB RAM',,"b'Carl Zeiss optics, dual-LED flash'",b'720p@30fps',"b'8 MP, AF'",,b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',"b'2.1, A2DP, EDR'","b'Yes, with A-GPS'",,"b'Stereo FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Removable Li-Ion 1450 mAh battery (BV-5JW)',,"b'Black, Cyan'",,b'About 170 EUR',,,b'MP3/WAV/eAAC+/WMA player MP4/H.264/WMV player Document editor Video/photo editor Voice memo/command/dial Predictive text input',,,,,,,,,,,,,,,,,,,,,,,b'Up to 210 h (2G) / Up to 158 h (3G)',b'Up to 9 h (2G) / Up to 7 h (3G)',,,,,,,,,,,,,,,,b'Up to 55 h',,,,,,,,,,
b'nokia',b'Nokia Lumia 610',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-610.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 900 / 1900 / 2100',b'No',,b'MP3/WAV/eAAC+/WMA player MP4/H.264/WMV player Document viewer Video/photo editor',b'HSPA 7.2/0.384 Mbps',"b'2012, February. Released 2012, April'",b'Discontinued',"b'119 x 62 x 12 mm, 77.6 cc (4.69 x 2.44 x 0.47 in)'",b'131.5 g (4.62 oz)',b'Micro-SIM',"b'TFT, 65K colors'","b'3.7 inches, 39.0 cm2 (~52.8% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~252 ppi density)'",b'Microsoft Windows Phone 7.5 Mango',b'Qualcomm MSM7227A Snapdragon S1',b'800 MHz ARM Cortex-A5',b'Adreno 200',b'No',b'8GB 256MB RAM',,b'LED flash',b'480p@30fps',"b'5 MP, AF'",,b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',"b'2.1, A2DP, EDR'","b'Yes, with A-GPS'",,"b'Stereo FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Removable Li-Ion 1300 mAh battery (BP-3L)',,"b'White, Cyan, Magenta, Black'",,b'About 90 EUR',,,,,,,,,,,,,,,,b'1.32 W/kg (head) \xc2\xa0 \xc2\xa0 0.97 W/kg (body)',b'0.83 W/kg (head)',,,,,,,,,b'Up to 670 h (2G) / Up to 720 h (3G)',b'Up to 10 h 30 min (2G) / Up to 9 h 30 min (3G)',,,,,,,b'Contrast ratio: 746:1 (nominal) / 1.432:1 (sunlight)',b'Photo',b'Voice 70dB / Noise 65dB / Ring 75dB',b'Noise -84.6dB / Crosstalk -85.7dB',b'Endurance rating 43h',,,,,b'Up to 35 h',,,,,,,,,,
b'nokia',b'Nokia Asha 302',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-asha-302-ofic.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 900 / 1700 / 1900 / 2100',b'No',,b'SNS integration MP4/H.264/WMV player MP3/WAV/WMA/AAC player Organizer Voice memo Predictive text input',b'HSPA 14.4/5.76 Mbps',"b'2012, February. Released 2012, March'",b'Discontinued',"b'115.2 x 58.9 x 13.5 mm, 77 cc (4.54 x 2.32 x 0.53 in)'",b'106 g (3.74 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'2.4 inches, 17.8 cm2 (~26.3% screen-to-body ratio)'","b'320 x 240 pixels, 4:3 ratio (~167 ppi density)'",,,b'1.0 GHz',,b'microSDHC (dedicated slot)',b'100MB 256MB ROM 128MB RAM',,,b'480p@15fps',b'3.15 MP',,b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',"b'2.1, A2DP, EDR'",b'No',,"b'Stereo FM radio, RDS'","b'microUSB 2.0, USB On-The-Go'",b'',b'Removable Li-Ion 1320 mAh battery (BL-5J)',,"b'Dark Grey, Mid Blue, Plum Red, White, Golden Light'",,b'About 80 EUR',,,,,,,,,,,"b'Yes, Photocall'","b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS, Email, Push Email, IM'",b'Yes',"b'Yes, MIDP 2.0'",b'1.27 W/kg (head) \xc2\xa0 \xc2\xa0 1.01 W/kg (body)',b'1.11 W/kg (head)',,,,,,,,,b'Up to 707 h (2G) / Up to 830 h (3G)',b'Up to 9 h (2G) / Up to 5 h 50 min (3G)',,,,,,,b'Contrast ratio: 602 (nominal) / 1.537:1 (sunlight)',b'Photo',b'Voice 77dB / Noise 75dB / Ring 83dB',b'Noise -87.5dB / Crosstalk -88.3dB',,,,,,b'Up to 50 h',,,,b'QWERTY',,,,,,
b'nokia',b'Nokia Asha 203',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-asha-203.jpg',b'GSM',b'GSM 900 / 1800 - RM-833',,b'GSM 850 / 1900 - RM-832',,b'No',,"b'2012, February. Released 2012, May'",b'Discontinued',"b'114.8 x 49.8 x 13.9 mm, 91.5 cc (4.52 x 1.96 x 0.55 in)'",b'90 g (3.17 oz)',b'Mini-SIM',b'TFT resistive touchscreen',"b'2.4 inches, 17.8 cm2 (~31.2% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,,,,b'microSDHC (dedicated slot)',b'10MB 32MB ROM 16MB RAM',,,b'176x144@15fps',b'2 MP',,b'Yes',b'Yes',b'No',"b'2.1, A2DP, EDR'",b'No',,"b'Stereo FM radio, RDS, recording'",b'microUSB 2.0',b'',b'Removable Li-Ion 1020 mAh battery (BL-5C)',,"b'Dark Red, Dark Grey, Silver White'",,b'About 80 EUR',,,b'SNS integration MP4/H.264/WMV player MP3/WAV/WMA/eAAC+ player Organizer Voice memo Predictive text input',,,,,,,,"b'1000 entries, Photocall'",b'Yes',"b'SMS, MMS, Email, IM'",b'Yes',"b'Yes, MIDP 2.1'",b'1.10 W/kg (head) \xc2\xa0 \xc2\xa0 0.88 W/kg (body)',b'0.65 W/kg (head)',,,,,,,b'Class 12',b'Class 12',b'Up to 650 h',b'Up to 5 h',,,,,,,,,,,,,,,,b'Up to 25 h',,,,,,,,,,
