Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,Build,SIM,Type,Size,Resolution,Protection,OS,Chipset,CPU,GPU,Card slot,Internal,,Triple,Features,Video,Single,Features_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Colors,Price,Dual,Single_1,Charging,Models,Stand-by,Talk time,SAR EU,Music play,GPRS,EDGE,_1
b'lava',b'Lava Iris 406Q',b'https://fdn2.gsmarena.com/vv/bigpic/lava-iris-406q.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 2100',,b'HSPA',"b'2014, April. Released 2014, April'",b'Discontinued',b'124 x 64.5 x 10.3 mm (4.88 x 2.54 x 0.41 in)',b'-',,b'Dual SIM',b'TFT',"b'4.0 inches, 45.5 cm2 (~56.9% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",,"b'Android 4.3 (Jelly Bean), upgradable to 4.4.2 (KitKat)'",b'Qualcomm MSM8610 Snapdragon 200 (28 nm)',b'Quad-core 1.2 GHz Cortex-A7',b'Adreno 302',b'microSDHC',b'4GB 1GB RAM',b'eMMC 4.5',,"b'LED flash, panorama, HDR'",b'720p',b'5 MP',,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP, LE'","b'Yes, with A-GPS'",b'No',"b'FM radio, recording'",b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 1700 mAh, removable'","b'Black, White'",b'About 80 EUR',,b'VGA',,,,,,,,,
b'lava',b'Lava Iris 550Q',b'https://fdn2.gsmarena.com/vv/bigpic/lava-iris-550q.jpg',b'GSM / HSPA',b'GSM 900 / 1800 - SIM 1 & SIM 2',b'HSDPA 2100',,b'HSPA 21.1/5.76 Mbps',"b'2014, April. Released 2014, April'",b'Discontinued',b'156 x 77.8 x 9.8 mm (6.14 x 3.06 x 0.39 in)',b'177 g (6.24 oz)',,b'Dual SIM',b'IPS LCD',"b'5.5 inches, 83.4 cm2 (~68.7% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~267 ppi density)'",,b'Android 4.2 (Jelly Bean)',,b'Quad-core 1.2 GHz',b'PowerVR SGX544',b'microSDHC',b'4GB 1GB RAM',,,"b'LED flash, panorama, HDR'",b'1080p@30fps',"b'8 MP, AF'",,b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',"b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',"b'FM radio, recording'",b'microUSB 2.0',"b'Accelerometer, proximity'",b'Li-Po 2600 mAh battery',"b'Black, White'",b'About 150 EUR',,b'2 MP',,,b'Up to 500 h',b'Up to 10 h (2G) / Up to 5 h (3G)',,,,,
b'lava',b'Lava Iris Pro 20',b'https://fdn2.gsmarena.com/vv/bigpic/lava-iris-pro-20.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 2100',,b'HSPA',"b'2014, April. Released 2014, April'",b'Discontinued',b'138 x 67.5 x 7.7 mm (5.43 x 2.66 x 0.30 in)',b'112 g (3.95 oz)',,b'Dual SIM',b'IPS LCD',"b'4.7 inches, 60.9 cm2 (~65.4% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~234 ppi density)'",b'Corning Gorilla Glass',b'Android 4.2.1 (Jelly Bean)',,b'Quad-core 1.2 GHz',b'PowerVR SGX544',b'microSDHC',b'4GB 1GB RAM',,,"b'Dual-LED flash, panorama, HDR'",b'1080p@30fps',"b'8 MP, AF'",,b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',"b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Po 2000 mAh, removable'",b'Dark Blue',b'About 150 EUR',,b'VGA',,,b'Up to 400 h',b'Up to 7 h 30 min',,,,,
b'lava',b'Lava Iris Pro 30',b'https://fdn2.gsmarena.com/vv/bigpic/lava-iris-pro-30.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 2100',,b'HSPA',"b'2014, January. Released 2014, January'",b'Discontinued',b'138 x 66.7 x 7.5 mm (5.43 x 2.63 x 0.30 in)',b'114 g (4.02 oz)',,b'Dual SIM',b'IPS LCD',"b'4.7 inches, 60.9 cm2 (~66.2% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~312 ppi density)'",b'Corning Gorilla Glass',b'Android 4.2.1 (Jelly Bean)',,b'Quad-core 1.2 GHz',b'PowerVR SGX544',b'microSDHC',b'4GB 1GB RAM',,,"b'Dual-LED flash, panorama, HDR'",b'1080p@30fps',"b'8 MP, AF'",,b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',"b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Po 2000 mAh, removable'",b'Grey/Black',b'About 180 EUR',,b'3 MP',,,b'Up to 400 h',b'Up to 7 h 30 min',,,,,
b'lava',b'Lava Iris 401e',b'https://fdn2.gsmarena.com/vv/bigpic/lava-iris-401e.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,"b'2013, June. Released 2013, June'",b'Discontinued',b'124 x 63 x 10 mm (4.88 x 2.48 x 0.39 in)',b'133 g (4.69 oz)',,b'Dual SIM',"b'TFT, 256K colors'","b'4.0 inches, 45.5 cm2 (~58.3% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",,b'Android 2.3.5 (Gingerbread)',,b'1.0 GHz',,b'microSDHC',b'512MB 256MB RAM',b'Flashlight',,,b'Yes',b'3.15 MP',,,b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',b'Yes',b'A-GPS only',b'No',b'FM radio',b'Proprietary',b'Accelerometer',"b'Li-Ion 1500 mAh, removable'",b'Grey/Blue',b'About 50 EUR',,,,,b'Up to 210 h',b'Up to 10 h 40 min',,,b'Yes',b'Yes',b'No'
b'lava',b'Lava Iris 349S',b'https://fdn2.gsmarena.com/vv/bigpic/lava-iris-349s.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,"b'2013, June. Released 2013, June'",b'Discontinued',b'115 x 61.5 x 13.3 mm (4.53 x 2.42 x 0.52 in)',b'115.4 g (4.06 oz)',,b'Dual SIM',"b'TFT, 256K colors'","b'3.5 inches, 36.5 cm2 (~51.6% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~165 ppi density)'",,b'Android 2.3 (Gingerbread)',,b'1.0 GHz',,b'microSDHC',b'512MB 256MB RAM',,,,b'Yes',b'2 MP',,b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',b'Yes',"b'Yes, with A-GPS'",b'No',b'FM radio',b'Proprietary',b'Accelerometer',"b'Li-Ion 1400 mAh, removable'",b'Brown/cool gold',b'About 40 EUR',,b'VGA',,,b'Up to 250 h',b'Up to 5 h',,,b'Yes',b'Yes',
b'lava',b'Lava Iris 349+',b'https://fdn2.gsmarena.com/vv/bigpic/lava-iris-349-plus.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,"b'2013, July. Released 2013, July'",b'Discontinued',b'115 x 61.5 x 13.3 mm (4.53 x 2.42 x 0.52 in)',b'115.4 g (4.06 oz)',,b'Dual SIM',"b'TFT, 256K colors'","b'3.5 inches, 36.5 cm2 (~51.6% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~165 ppi density)'",,b'Android 2.3 (Gingerbread)',,b'1.0 GHz',,b'microSDHC',b'512MB 256MB RAM',b'No',,,b'Yes',b'2 MP',,,b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',b'Yes',"b'Yes, with A-GPS'",b'No',b'FM radio',b'Proprietary',b'Accelerometer',"b'Li-Ion 1400 mAh, removable'",b'Brown/cool gold',b'About 40 EUR',,,,,b'Up to 250 h',b'Up to 5 h',,,b'Yes',b'Yes',
b'lava',b'Lava Iris 404e',b'https://fdn2.gsmarena.com/vv/bigpic/lava-iris-404.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,"b'2013, December. Released 2013, December'",b'Discontinued',b'125 x 64 x 9.9 mm (4.92 x 2.52 x 0.39 in)',b'113 g (3.99 oz)',,b'Dual SIM',"b'TFT, 256K colors'","b'4.0 inches, 45.5 cm2 (~56.9% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",,b'Android 4.2 (Jelly Bean)',,b'Dual-core 1.2 GHz',b'Mali-400',b'microSDHC',b'2GB 256MB RAM',,,b'Panorama',b'Yes',b'2 MP',,b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',"b'3.0, A2DP'",b'No',b'No',b'FM radio',b'microUSB 2.0',b'Accelerometer',"b'Li-Ion 1400 mAh, removable'",b'Black/White',b'About 50 EUR',,b'VGA',,,b'Up to 150 h',b'Up to 7 h',,,b'Yes',b'Yes',
b'lava',b'Lava Iris 503e',b'https://fdn2.gsmarena.com/vv/bigpic/lava-iris-503.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,"b'2013, October. Released 2013, October'",b'Discontinued',b'143.2 x 73.3 x 10.5 mm (5.64 x 2.89 x 0.41 in)',b'175 g (6.17 oz)',,b'Dual SIM',b'TFT',"b'5.0 inches, 68.9 cm2 (~65.6% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~196 ppi density)'",,b'Android 4.2 (Jelly Bean)',,b'Dual-core 1.0 GHz',b'Mali-400',b'microSDHC',b'4GB 512MB RAM',,,b'LED flash',b'Yes',b'3.15 MP',,b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',b'Yes',"b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',b'Accelerometer',"b'Li-Ion 2000 mAh, removable'",b'Black',b'About 90 EUR',,b'1.3 MP',,,,,,,b'Yes',b'Yes',
b'lava',b'Lava Iris 506Q',b'https://fdn2.gsmarena.com/vv/bigpic/lava-iris-506q.jpg',b'GSM / HSPA',b'GSM 900 / 1800 - SIM 1 & SIM 2',b'HSDPA 2100',,b'HSPA',"b'2013, September. Released 2013, September'",b'Discontinued',b'143 x 73 x 8.9 mm (5.63 x 2.87 x 0.35 in)',b'143.5 g (5.04 oz)',,b'Dual SIM',b'TFT',"b'5.0 inches, 68.9 cm2 (~66.0% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~220 ppi density)'",,b'Android 4.2 (Jelly Bean)',,b'Quad-core 1.2 GHz',b'PowerVR SGX544',b'microSDHC',b'4GB 512MB RAM',,,"b'LED flash, panorama, HDR'",b'Yes',"b'5 MP, AF'",,b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',b'Yes',"b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Po 2000 mAh, removable'",b'Dark Grey',b'About 110 EUR',,b'VGA',,,b'Up to 230 h',b'Up to 5 h 20 min',,,,,
b'lava',b'Lava Iris 505',b'https://fdn2.gsmarena.com/vv/bigpic/lava-iris-505.jpg',b'GSM / HSPA',b'GSM 900 / 1800 - SIM 1 & SIM 2',b'HSDPA 2100',,b'HSPA',"b'2013, August. Released 2013, August'",b'Discontinued',b'149.6 x 75 x 9.5 mm (5.89 x 2.95 x 0.37 in)',b'-',,b'Dual SIM',b'TFT',"b'5.0 inches, 68.9 cm2 (~61.4% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~196 ppi density)'",,b'Android 4.2 (Jelly Bean)',,b'Dual-core 1.2 GHz',b'Mali-400',b'microSDHC',b'4GB 512MB RAM',,,"b'LED flash, panorama, HDR'",b'Yes',"b'5 MP, AF'",,b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',b'Yes',"b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Po 2000 mAh, removable'",b'Dark Grey',b'About 100 EUR',,b'VGA',,b'iris505',,b'Up to 6 h',,,,,
b'lava',b'Lava Iris 504q',b'https://fdn2.gsmarena.com/vv/bigpic/lava-iris-504q.jpg',b'GSM / HSPA',b'GSM 900 / 1800 - SIM 1 & SIM 2',b'HSDPA 2100',,b'HSPA',"b'2013, June. Released 2013, June'",b'Discontinued',b'142.9 x 72.9 x 8.4 mm (5.63 x 2.87 x 0.33 in)',b'140 g (4.94 oz)',,b'Dual SIM',b'TFT',"b'5.0 inches, 68.9 cm2 (~66.2% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",,b'Android 4.2 (Jelly Bean)',,b'Quad-core 1.2 GHz',b'PowerVR SGX544',b'microSDHC',b'4GB 1GB RAM',,,b'LED flash',b'Yes',"b'8 MP, AF'",,b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',b'Yes',"b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',b'Accelerometer',"b'Li-Po 2000 mAh, removable'",b'Dark Grey',b'About 170 EUR',,b'2 MP',,,b'Up to 230 h',b'Up to 4 h',,,,,
b'lava',b'Lava 3G 402+',b'https://fdn2.gsmarena.com/vv/bigpic/lava-iris-402.jpg',b'GSM / HSPA',b'GSM 900 / 1800 - SIM 1 & SIM 2',b'HSDPA 2100',,b'HSPA',"b'2013, December. Released 2013, December'",b'Discontinued',b'125.5 x 64.5 x 11.4 mm (4.94 x 2.54 x 0.45 in)',b'124 g (4.37 oz)',,b'Dual SIM',b'TFT',"b'4.0 inches, 45.5 cm2 (~56.3% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",,b'Android 4.2 (Jelly Bean)',,b'Quad-core 1.2 GHz',b'Mali-400',b'microSDHC',b'4GB 512MB RAM',,,,b'720p@30fps',b'3.15 MP',,b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',b'Yes',b'A-GPS only',b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 1500 mAh, removable'","b'White, Black, Brown'",b'About 70 EUR',,b'VGA',,,b'Up to 200 h',b'Up to 4 h',,,,,
b'lava',b'Lava 3G 402',b'https://fdn2.gsmarena.com/vv/bigpic/lava-iris-402.jpg',b'GSM / HSPA',b'GSM 900 / 1800 - SIM 1 & SIM 2',b'HSDPA 2100',,b'HSPA',"b'2013, August. Released 2013, August'",b'Discontinued',b'125.5 x 64.5 x 11.4 mm (4.94 x 2.54 x 0.45 in)',b'124 g (4.37 oz)',,b'Dual SIM',b'TFT',"b'4.0 inches, 45.5 cm2 (~56.3% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",,b'Android 4.2 (Jelly Bean)',,b'Dual-core 1.2 GHz',b'Mali-400',b'microSDHC',b'512MB 256MB RAM',,,b'Panorama',b'720p@30fps',"b'3.15 MP, AF'",,b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',b'Yes',"b'Yes, with A-GPS'",b'No',"b'FM radio, recording'",b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 1500 mAh, removable'","b'Metallic Brown, Metallic Grey, Metallic White'",b'About 60 EUR',,b'VGA',,,b'Up to 200 h',b'Up to 4 h',,,,,
