Brand,Model Name,Model Image,Technology,2G bands,GPRS,EDGE,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,,Card slot,Phonebook,Call records,Internal,Single,Video,_1,Loudspeaker,Alert types,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,Messaging,Browser,Games,Java,_1_1,Type_1,Stand-by,Talk time,Colors,Price,3G bands,Speed,Single_1,Video_1,Infrared port,Features,4G bands,Protection,OS,Chipset,CPU,GPU,Dual,NFC,Models,SAR EU,Features_1,Charging,SAR,Keyboard,Music play,Languages,Triple,Build,5G bands,Performance,Display,Camera,Loudspeaker_1,Battery life,128GB 4GB RAM,64GB 4GB RAM,Quad,128GB 6GB RAM,128GB 8GB RAM,256GB 8GB RAM,256GB 12GB RAM,Unspecified storage,64GB 6GB RAM,32GB 2GB RAM,512GB 8GB RAM,32GB 3GB RAM,64GB 3GB RAM,128GB 12GB RAM,Audio quality,Five,Triple_1,16GB 2GB RAM,Dual_1,32GB 4GB RAM
b'xiaomi',b'Xiaomi Mi 6 Plus',b'https://fdn2.gsmarena.com/vv/bigpic/xiaomi-mi-6-plus.jpg',b'GSM / CDMA / HSPA / EVDO / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,b'Not announced yet',b'Cancelled',b'-',b'-',"b'Dual SIM (Nano-SIM, dual stand-by)'",b'IPS LCD',"b'5.7 inches, 89.6 cm2'","b'1080 x 1920 pixels, 16:9 ratio (~386 ppi density)'",b'CDMA 800',b'No',,,"b'64GB 6GB RAM, 128GB 6GB RAM'","b'12 MP, f/1.8, 27mm (wide), 1/2.9"", 1.25\xc2\xb5m, PDAF, 4-axis OIS 12 MP, f/2.6, 52mm (telephoto), 1.0\xc2\xb5m, AF, 2x optical zoom'","b'4K@30fps, 1080p@30fps'",b'CDMA2000 1xEV-DO',b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot'","b'5.0, A2DP, LE'","b'Yes, with A-GPS, GLONASS, BDS'",b'No',b'USB Type-C',"b'Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer'",,,,,,"b'Li-Po 4500 mAh, non-removable'",,,"b'Silver, Gray, Gold, Rose Gold'",,b'HSDPA 850 / 900 / 1900 / 2100',"b'HSPA 42.2/5.76 Mbps, LTE'",b'8 MP',b'1080p@30fps',,"b'Dual-LED dual-tone flash, panorama'","b'1, 3, 5, 7, 8, 38, 39, 40, 41'",b'To be confirmed',"b'Android 6.0 (Marshmallow), MIUI 8'",b'Qualcomm MSM8998 Snapdragon 835 (10 nm)',b'Octa-core (4x2.45 GHz Kryo & 4x1.9 GHz Kryo)',b'Adreno 540',,b'Yes',,,,b'Fast charging 18W',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'xiaomi',b'Xiaomi Redmi 4 Prime',b'https://fdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-4-prime-new.jpg',b'GSM / CDMA / HSPA / EVDO / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,"b'2016, November'","b'Available. Released 2016, November'",b'141.3 x 69.6 x 8.9 mm (5.56 x 2.74 x 0.35 in)',b'156 g (5.50 oz)',b'Hybrid Dual SIM',b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~70.1% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~441 ppi density)'",b'CDMA 800 / 1900',b'microSDXC (uses shared SIM slot)',,,b'32GB 3GB RAM',"b'13 MP, f/2.2, PDAF'",b'1080p@30fps',b'CDMA2000 1xEV-DO & TD-SCDMA',b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS, GLONASS, BDS'",b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'",,,,,b'eMMC 5.1',"b'Li-Po 4100 mAh, non-removable'",,,"b'Gold, Dark Gray, Silver'",b'About 160 EUR',b'HSDPA 850 / 900 / 1900 / 2100',"b'HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps'","b'5 MP, f/2.2'",b'1080p@30fps',b'Yes',"b'Dual-LED dual-tone flash, HDR, panorama'","b'1, 3, 7, 38, 39, 40, 41'",,"b'Android 6.0.1 (Marshmallow), MIUI 8'",b'Qualcomm MSM8953 Snapdragon 625 (14 nm)',b'Octa-core 2.0 GHz Cortex-A53',b'Adreno 506',,b'No',,,,b'Charging 10W',,,,,,"b'Glass front, aluminum back, aluminum frame'",,,,b'Photo / Video',,b'Endurance rating 91h',,,,,,,,,,,,,,,,,,,,
b'xiaomi',b'Xiaomi Mi Mix',b'https://fdn2.gsmarena.com/vv/bigpic/xiaomi-mix-.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,"b'2016, October'","b'Available. Released 2016, November'",b'158.8 x 81.9 x 7.9 mm (6.25 x 3.22 x 0.31 in)',b'209 g (7.37 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'",b'IPS LCD',"b'6.4 inches, 108.7 cm2 (~83.6% screen-to-body ratio)'","b'1080 x 2040 pixels, 17:9 ratio (~362 ppi density)'",,b'No',,,"b'128GB 4GB RAM, 256GB 6GB RAM'","b'16 MP, f/2.0, 1/3.0"", 1.0\xc2\xb5m, PDAF'","b'4K@30fps, 1080p@30fps (gyro-EIS), 720p@120fps'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS, GLONASS, BDS'",b'No',b'USB Type-C',"b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass, barometer'",,,,,,"b'Li-Ion 4400 mAh, non-removable'",,,"b'Black, White'",b'About 390 EUR',b'HSDPA 850 / 900 / 1900 / 2100',"b'HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat12 600/150 Mbps'","b'5 MP, f/2.2'",b'1080p@30fps',,"b'Dual-LED dual-tone flash, HDR'","b'1, 2, 3, 4, 5, 7, 8, 38, 39, 40, 41'",,"b'Android 6.0 (Marshmallow), upgradable to 8.0 (Oreo), MIUI 10'",b'Qualcomm MSM8996 Snapdragon 821 (14 nm)',b'Quad-core (2x2.35 GHz Kryo & 2x2.19 GHz Kryo)',b'Adreno 530',,b'Yes',,,,b'Fast charging 18W Quick Charge 3.0',,,,,,"b'Glass front, ceramic back, ceramic frame'",,b'GFXBench: 17fps (ES 3.1 onscreen)',"b'Contrast ratio: 1489:1 (nominal), 2.658 (sunlight)'",b'Photo / Video',b'Voice 64dB / Noise 72dB / Ring 86dB',b'Endurance rating 97h',,,,,,,,,,,,,,,b'Noise -94.6dB / Crosstalk -94.3dB',,,,,
b'xiaomi',b'Xiaomi Mi Note 2',b'https://fdn2.gsmarena.com/vv/bigpic/xiaomi-mi-note2-.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,"b'2016, October'","b'Available. Released 2016, November'",b'156.2 x 77.3 x 7.6 mm (6.15 x 3.04 x 0.30 in)',b'166 g (5.86 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'",b'AMOLED',"b'5.7 inches, 89.6 cm2 (~74.2% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~386 ppi density)'",b'24-bit/192kHz audio',b'No',,,"b'64GB 4GB RAM, 64GB 6GB RAM, 128GB 6GB RAM'","b'22.5 MP, f/2.0, 1/2.6"", 1.0\xc2\xb5m, PDAF'","b'4K@30fps, 1080p@30fps (gyro-EIS)'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS, GLONASS, BDS'",b'No',b'USB Type-C',"b'Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer'",,,,,,"b'Li-Ion 4070 mAh, non-removable'",,,"b'Black, Gold, Silver'",b'About 310 EUR',b'HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100',"b'HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat12 600/150 Mbps'","b'8 MP, f/2.0, AF'",b'1080p@30fps',b'Yes',"b'Dual-LED dual-tone flash, HDR, panorama'","b'1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 29, 30, 38, 39, 40, 41'",,"b'Android 6.0 (Marshmallow), MIUI 8.2'",b'Qualcomm MSM8996 Snapdragon 821 (14 nm)',b'Quad-core (2x2.35 GHz Kryo & 2x1.6 GHz Kryo)',b'Adreno 530',,b'Yes',b'2015213',,,b'Fast charging 18W Quick Charge 3.0',b'0.78 W/kg (head) \xc2\xa0 \xc2\xa0 1.38 W/kg (body)',,,,,"b'Glass front, glass back, aluminum frame'",,b'GFXBench: 20fps (ES 3.1 onscreen)',"b'Contrast ratio: 66800 (nominal), 3.228 (sunlight)'",b'Photo / Video',b'Voice 63dB / Noise 68dB / Ring 76dB',b'Endurance rating 92h',,,,,,,,,,,,,,,b'Noise-94.4dB / Crosstalk -91.7dB',,,,,
b'xiaomi',b'Xiaomi Mi 5s Plus',b'https://fdn2.gsmarena.com/vv/bigpic/xiaomi-mi-5s-plus.jpg',b'GSM / CDMA / HSPA / EVDO / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,"b'2016, September'","b'Available. Released 2016, October'",b'154.6 x 77.7 x 8 mm (6.09 x 3.06 x 0.31 in)',b'168 g (5.93 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'",b'IPS LCD',"b'5.7 inches, 89.6 cm2 (~74.6% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~386 ppi density)'",b'CDMA 800',b'No',,,"b'64GB 4GB RAM, 128GB 6GB RAM'","b'4 MP, f/2.0, 1/3"", 2\xc2\xb5m'","b'4K@30fps, 1080p@30fps'",b'CDMA2000 1xEV-DO',b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS, GLONASS, BDS'",b'No',b'USB Type-C',"b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass, barometer'",,,,,,"b'Li-Ion 3800 mAh, non-removable'",,,"b'Silver, Gray, Gold, Rose Gold'",b'About 310 EUR',b'HSDPA 850 / 900 / 1900 / 2100',"b'HSPA 42.2/5.76 Mbps, LTE'",,b'1080p@30fps',b'Yes',"b'Dual-LED dual-tone flash, HDR, panorama'","b'1, 3, 5, 7, 38, 39, 40, 41'",,"b'Android 6.0 (Marshmallow), upgradable to 7.0 (Nougat), MIUI 10'",b'Qualcomm MSM8996 Snapdragon 821 (14 nm)',b'Quad-core (2x2.35 GHz Kryo & 2x2.2 GHz Kryo)',b'Adreno 530',"b'13 MP, f/2.0, 1/3.1"", 1.12\xc2\xb5m, PDAF 13 MP B/W, f/2.0, 1/3.1"", 1.12\xc2\xb5m'",b'Yes',b'2016070',,,b'Fast charging 18W Quick Charge 3.0',b'1.16 W/kg (head) \xc2\xa0 \xc2\xa0 1.47 W/kg (body)',,,,,"b'Glass front, aluminum back, aluminum frame'",,b'Basemark OS II 2.0: 2434Basemark X: 36062',"b'Contrast ratio: 1448:1 (nominal), 2.884 (sunlight)'",b'Photo / Video',b'Voice 65dB / Noise 68dB / Ring 70dB',b'Endurance rating 104h',,,,,,,,,,,,,,,b'Noise -83.9dB / Crosstalk -84.9dB',,,,,
b'xiaomi',b'Xiaomi Mi 5s',b'https://fdn2.gsmarena.com/vv/bigpic/xiaomi-mi-5s1.jpg',b'GSM / CDMA / HSPA / EVDO / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,"b'2016, September'","b'Available. Released 2016, October'",b'145.6 x 70.3 x 8.3 mm (5.73 x 2.77 x 0.33 in)',b'145 g (5.11 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'",b'IPS LCD',"b'5.15 inches, 73.1 cm2 (~71.4% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~428 ppi density)'",b'CDMA 800',b'No',,,"b'64GB 3GB RAM, 128GB 4GB RAM'","b'12 MP, f/2.0, 1/2.3"", 1.55\xc2\xb5m, PDAF'","b'4K@30fps, 1080p@120fps'",b'CDMA2000 1xEV-DO',b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS, GLONASS, BDS'",b'No',b'USB Type-C',"b'Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer'",,,,,"b'3D Touch display (128 GB, 4 GB RAM model)'","b'Li-Ion 3200 mAh, non-removable'",,,"b'Silver, Gray, Gold, Rose Gold'",b'About 250 EUR',b'HSDPA 850 / 900 / 1900 / 2100',"b'HSPA 42.2/5.76 Mbps, LTE-A (4CA) Cat12 600/150 Mbps'","b'4 MP, f/2.0, 1/3"", 2\xc2\xb5m'",b'1080p@30fps',,"b'Dual-LED dual-tone flash, panorama'","b'1, 3, 5, 7, 8, 38, 39, 40, 41'",b'To be confirmed',"b'Android 6.0 (Marshmallow), upgradable to 7.0 (Nougat), MIUI 10'",b'Qualcomm MSM8996 Snapdragon 821 (14 nm)',b'Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo)',b'Adreno 530',,b'Yes',b'2015711',,,b'Fast charging 18W Quick Charge 3.0',b'0.77 W/kg (head) \xc2\xa0 \xc2\xa0 1.01 W/kg (body)',,,,,"b'Glass front, aluminum back, aluminum frame'",,b'Basemark OS II 2.0: 2378Basemark X: 36240',"b'Contrast ratio: 1294:1 (nominal), 3.276 (sunlight)'",b'Photo / Video',b'Voice 64dB / Noise 70dB / Ring 84dB',b'Endurance rating 84h',,,,,,,,,,,,,,,b'Noise -89.6dB / Crosstalk -85.5dB',,,,,
b'xiaomi',b'Xiaomi Redmi Note 4 (MediaTek)',b'https://fdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-note-4.jpg',b'GSM / CDMA / HSPA / LTE',b'GSM 900 / 1800 / 1900 - SIM 1 & SIM 2',,,"b'2016, August'","b'Available. Released 2016, August'",b'151 x 76 x 8.4 mm (5.94 x 2.99 x 0.33 in)',b'175 g (6.17 oz)',"b'Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)'",b'IPS LCD',"b'5.5 inches, 83.4 cm2 (~72.7% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~401 ppi density)'",b'CDMA 800 & TD-SCDMA',b'microSDXC (uses shared SIM slot)',,,"b'16GB 2GB RAM (Standard), 64GB 3GB RAM (High), 64GB 4GB RAM (Exclusive)'","b'13 MP, f/2.0, PDAF'","b'1080p@30fps, 720p@120fps'",b'24-bit/192kHz audio',b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS, GLONASS, BDS'",b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'",,,,,,"b'Li-Po 4100 mAh, non-removable'",,,"b'Silver, Gray, Gold, Blue, Black'",b'About 170 EUR',b'HSDPA 850 / 900 / 1900 / 2100',"b'HSPA 42.2/5.76 Mbps, LTE'","b'5 MP, f/2.0'",b'720p',b'Yes',"b'Dual-LED dual-tone flash, HDR, panorama'","b'1, 3, 5, 7, 8, 38, 39, 40, 41'",,"b'Android 6.0 (Marshmallow), MIUI 10'",b'Mediatek MT6797 Helio X20 (20 nm)',b'Deca-core 2.1 GHz',b'Mali-T880 MP4',,b'No',,,,,,,,,,"b'Glass front, aluminum back, aluminum frame'",,b'Basemark OS II 2.0: 1728Basemark X: 13666',"b'Contrast ratio: 1158 (nominal),  2.145 (sunlight)'",b'Photo / Video',b'Voice 64dB / Noise 67dB / Ring 76dB',b'Endurance rating 83h',,,,,,,,,,,,,,,,,,,,
b'xiaomi',b'Xiaomi Redmi Pro',b'https://fdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-pro.jpg',b'GSM / CDMA / HSPA / EVDO / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,"b'2016, July'","b'Available. Released 2016, August'",b'151.5 x 76.2 x 8.2 mm (5.96 x 3.00 x 0.32 in)',b'174 g (6.14 oz)',"b'Hybrid Dual SIM (Nano-SIM/ Micro-SIM, dual stand-by)'",b'AMOLED',"b'5.5 inches, 83.4 cm2 (~72.2% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~401 ppi density)'",b'CDMA 800 / 1900',b'microSDXC (uses shared SIM slot)',,,"b'32GB 3GB RAM, 64GB 3GB RAM, 128GB 4GB RAM (Exclusive edition)'","b'5 MP, f/2.0'","b'1080p@30fps, 720p@120fps'",b'CDMA2000 1xEV-DO',b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS, GLONASS, BDS'",b'FM radio; recording',b'USB Type-C',"b'Fingerprint (front-mounted), accelerometer, gyro, proximity, compass'",,,,,b'TD-SCDMA',"b'Li-Ion 4050 mAh, non-removable'",,,"b'Silver, Gold, Gray'",b'About 170 EUR',b'HSDPA 850 / 900 / 1900 / 2100',"b'HSPA 42.2/5.76 Mbps, LTE'",,b'1080p@30fps',b'Yes',"b'Dual-LED dual-tone flash, HDR, panorama'","b'1, 3, 5, 7, 8, 38, 39, 40, 41'",,"b'Android 6.0 (Marshmallow), MIUI 10'",b'Mediatek MT6797T Helio X25 (20 nm) - High & Exclusive editionsMediatek MT6797 Helio X20 (20 nm) - Standard edition',b'Deca-core 2.5 GHz - Exclusive editionDeca-core 2.3 GHz - High editionDeca-core 2.1 GHz - Standard edition',b'Mali-T880 MP4',"b'13 MP, f/2.0, PDAF 5 MP, f/2.4, (depth)'",b'No',,,,,,,,,,"b'Glass front, aluminum back, aluminum frame'",,b'Basemark OS II 2.0: 1696Basemark X: 23846',,b'Photo / Video',,b'Endurance rating 80h',,,,,,,,,,,,,,,,,,,,
b'xiaomi',b'Xiaomi Redmi 3x',b'https://fdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-3x.jpg',b'GSM / CDMA / HSPA / EVDO / LTE',b'GSM 900 / 1800 / 1900 - SIM 1 & SIM 2',,,"b'2016, June'","b'Available. Released 2016, July'",b'139.3 x 69.6 x 8.5 mm (5.48 x 2.74 x 0.33 in)',b'144 g (5.08 oz)',"b'Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)'",b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~71.1% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'CDMA 800 / 1900',b'microSDXC (uses shared SIM slot)',,,b'32GB 2GB RAM',"b'13 MP, f/2.0, PDAF'",b'1080p@30fps',b'TD-SCDMA',b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.1, A2DP'","b'Yes, with A-GPS, GLONASS, BDS'",b'FM radio',b'microUSB 2.0',"b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'",,,,,b'eMMC 5.1',"b'Li-Ion 4100 mAh, non-removable'",,,"b'Gold, Dark Gray, Silver'",b'About 170 EUR',b'HSDPA 850 / 900 / 1900 / 2100',"b'HSPA 42.2/5.76 Mbps, LTE, EV-DO Rev.A 3.1 Mbps'","b'5 MP, f/2.2'",b'1080p@30fps',b'Yes',"b'LED flash, HDR, panorama'","b'1, 3, 7, 38, 39, 40, 41'",,"b'Android 6.0.1 (Marshmallow), MIUI 7.3'",b'Qualcomm MSM8937 Snapdragon 430 (28 nm)',b'Octa-core 1.4 GHz Cortex-A53',b'Adreno 505',,b'No',,,,b'Charging 10W',,,,,,"b'Glass front, aluminum/plastic back, aluminum frame'",,,,,,,,,,,,,,,,,,,,,,,,,,
b'xiaomi',b'Xiaomi Redmi 3s Prime',b'https://fdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-3-pro-.jpg',b'GSM / HSPA / LTE',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,"b'2016, August'","b'Available. Released 2016, August'",b'139.3 x 69.6 x 8.5 mm (5.48 x 2.74 x 0.33 in)',b'144 g (5.08 oz)',"b'Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)'",b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~71.1% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'HSDPA 850 / 900 / 1900 / 2100 - Global',b'microSDXC (uses shared SIM slot)',,,b'32GB 3GB RAM',"b'13 MP, f/2.0, PDAF'",b'1080p@30fps',"b'1, 3, 7, 8, 20, 40 - Global'",b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.1, A2DP, LE'","b'Yes, with A-GPS, GLONASS, BDS'",b'FM radio',b'microUSB 2.0',"b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'",,,,,b'eMMC 5.1',"b'Li-Ion 4100 mAh, non-removable'",,,"b'Gold, Dark Gray, Silver'",b'About 150 EUR',b'HSDPA 900 / 2100 - India',"b'HSPA 42.2/5.76 Mbps, LTE'","b'5 MP, f/2.2'",b'1080p@30fps',b'Yes',"b'LED flash, HDR, panorama'","b'3, 5, 40 - India'",,"b'Android 6.0.1 (Marshmallow), MIUI 9.2'",b'Qualcomm MSM8937 Snapdragon 430 (28 nm)',b'Octa-core 1.4 GHz Cortex-A53',b'Adreno 505',,b'No',,b'0.62 W/kg (head) \xc2\xa0 \xc2\xa0 0.43 W/kg (body)',,b'Charging 10W',,,,,,"b'Glass front, aluminum back, aluminum frame'",,b'GFXBench: 4.9fps (ES 3.1 onscreen)',,b'Photo / Video',,b'Endurance rating 85h',,,,,,,,,,,,,,,,,,,,
b'xiaomi',b'Xiaomi Redmi 3s',b'https://fdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-3s.jpg',b'GSM / HSPA / LTE',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,"b'2016, June'","b'Available. Released 2016, June'",b'139.3 x 69.6 x 8.5 mm (5.48 x 2.74 x 0.33 in)',b'144 g (5.08 oz)',"b'Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)'",b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~71.1% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'eMMC 5.1',b'microSDXC (uses shared SIM slot)',,,b'16GB 2GB RAM',"b'13 MP, f/2.0, PDAF'",b'1080p@30fps',,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.1, A2DP'","b'Yes, with A-GPS, GLONASS, BDS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, gyro, proximity, compass'",,,,,,"b'Li-Ion 4100 mAh, non-removable'",,,"b'Gold, Dark Gray, Silver'",b'About 120 EUR',b'HSDPA 900 / 2100',"b'HSPA 42.2/5.76 Mbps, LTE'","b'5 MP, f/2.2'",b'1080p@30fps',b'Yes',"b'LED flash, HDR, panorama'","b'3, 5, 40 - India'",,"b'Android 6.0.1 (Marshmallow), MIUI 9.2'",b'Qualcomm MSM8937 Snapdragon 430 (28 nm)',b'Octa-core 1.4 GHz Cortex-A53',b'Adreno 505',,b'No',b'2016031',b'0.62 W/kg (head) \xc2\xa0 \xc2\xa0 0.43 W/kg (body)',,b'Charging 10W',b'0.22 W/kg (head) \xc2\xa0 \xc2\xa0 1.22 W/kg (body)',,,,,"b'Glass front, aluminum back, aluminum frame'",,b'Basemark OS II 2.0: 882Basemark X: 7263',"b'Contrast ratio: 1087:1 (nominal), 2.913 (sunlight)'",b'Photo / Video',b'Voice 66dB / Noise 70dB / Ring 70dB',b'Endurance rating 104h',,,,,,,,,,,,,,,b'Noise -94.3dB / Crosstalk -91.8dB',,,,,
b'xiaomi',b'Xiaomi Redmi 3 Pro',b'https://fdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-3-pro-.jpg',b'GSM / CDMA / HSPA / EVDO / LTE',b'GSM 900 / 1800 / 1900 - SIM 1 & SIM 2',,,"b'2016, March'","b'Available. Released 2016, April'",b'139.3 x 69.6 x 8.5 mm (5.48 x 2.74 x 0.33 in)',b'144 g (5.08 oz)',"b'Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)'",b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~71.1% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'CDMA 800 / 1900',b'microSDXC (uses shared SIM slot)',,,b'32GB 3GB RAM',"b'13 MP, f/2.0, PDAF'",b'1080p@30fps',b'TD-SCDMA',b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.1, A2DP'","b'Yes, with A-GPS, GLONASS, BDS'",b'FM radio',b'microUSB 2.0',"b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'",,,,,b'eMMC 4.5',"b'Li-Ion 4100 mAh, non-removable'",,,"b'Dark Gray, Silver, Gold'",b'About 130 EUR',b'HSDPA 850 / 900 / 1900 / 2100',"b'HSPA 42.2/5.76 Mbps, LTE, EV-DO Rev.A 3.1 Mbps'","b'5 MP, f/2.2'",b'1080p@30fps',b'Yes',"b'LED flash, HDR, panorama'","b'1, 3, 7, 38, 39, 40, 41'",,"b'Android 5.1 (Lollipop), MIUI 7.3'",b'Qualcomm MSM8939v2 Snapdragon 616 (28 nm)',b'Octa-core (4x1.5 GHz Cortex-A53 & 4x1.2 GHz Cortex-A53)',b'Adreno 405',,b'No',,b'1.33 W/kg (head)',,b'Charging 10W',,,,,,"b'Glass front, aluminum back, aluminum frame'",,b'Basemark OS II 2.0: 5427Basemark X: 262',"b'Contrast ratio: 1145:1 (nominal), 2.803 (sunlight)'",b'Photo / Video',b'Voice 67dB / Noise 70dB / Ring 74dB',b'Endurance rating 104h',,,,,,,,,,,,,,,b'Noise -90.6dB / Crosstalk -92.3dB',,,,,
